id,purchase_order_id,product_variant_id,quantity_ordered,unit_cost,line_total
796,262,11,31,1214.70,37655.70
797,262,290,17,723.45,12298.65
798,262,725,50,785.18,39259.00
799,262,989,13,1419.23,18449.99
800,263,197,28,198.82,5566.96
801,264,406,22,2006.07,44133.54
802,264,346,50,919.49,45974.50
803,265,860,14,1215.49,17016.86
804,265,447,4,1135.59,4542.36
805,265,1007,12,1619.31,19431.72
806,266,74,42,1306.61,54877.62
807,267,964,29,642.35,18628.15
808,267,63,33,674.93,22272.69
809,267,103,38,472.16,17942.08
810,268,376,28,555.65,15558.20
811,268,979,22,1074.50,23639.00
812,268,20,24,1806.42,43354.08
813,268,420,15,1228.83,18432.45
814,268,363,21,310.09,6511.89
815,269,258,35,1747.16,61150.60
816,269,905,32,715.02,22880.64
817,270,188,36,183.41,6602.76
818,270,305,28,1558.34,43633.52
819,270,556,30,1355.29,40658.70
820,270,24,39,1493.14,58232.46
821,270,638,47,1346.32,63277.04
822,271,840,21,1871.92,39310.32
823,271,470,41,81.47,3340.27
824,271,700,2,790.08,1580.16
825,272,62,27,1268.11,34238.97
826,272,594,25,926.15,23153.75
827,272,138,36,1502.34,54084.24
828,273,279,40,1514.49,60579.60
829,273,281,11,1114.73,12262.03
830,273,468,38,345.25,13119.50
831,273,266,45,1714.08,77133.60
832,273,397,30,700.91,21027.30
833,274,59,46,1634.62,75192.52
834,274,272,13,1540.01,20020.13
835,275,657,44,464.58,20441.52
836,276,587,11,1138.56,12524.16
837,277,490,4,1350.86,5403.44
838,277,732,45,982.35,44205.75
839,277,188,44,170.07,7483.08
840,277,639,14,1674.66,23445.24
841,278,894,39,35.14,1370.46
842,278,93,33,1065.53,35162.49
843,278,103,28,496.50,13902.00
844,279,466,48,636.39,30546.72
845,279,710,5,2032.88,10164.40
846,280,99,39,703.55,27438.45
847,280,346,19,1057.91,20100.29
848,280,893,10,2055.23,20552.30
849,280,607,31,1015.46,31479.26
850,281,722,34,444.70,15119.80
851,282,633,2,750.01,1500.02
852,282,94,50,1513.48,75674.00
853,282,891,18,1272.30,22901.40
854,282,380,43,611.88,26310.84
855,282,964,34,571.63,19435.42
856,283,71,17,781.64,13287.88
857,283,187,38,1905.70,72416.60
858,283,986,13,189.26,2460.38
859,284,20,19,1790.00,34010.00
860,285,23,7,822.49,5757.43
861,285,702,37,1124.23,41596.51
862,285,114,1,329.98,329.98
863,286,425,1,1408.84,1408.84
864,287,963,5,140.51,702.55
865,287,714,32,702.75,22488.00
866,287,238,48,313.19,15033.12
867,288,315,29,1637.98,47501.42
868,288,356,23,257.88,5931.24
869,288,90,48,1684.78,80869.44
870,289,75,26,109.12,2837.12
871,289,889,3,1289.63,3868.89
872,289,84,42,470.16,19746.72
873,289,529,32,1220.22,39047.04
874,290,420,12,1149.19,13790.28
875,290,641,3,291.58,874.74
876,290,474,8,1630.54,13044.32
877,290,788,31,551.18,17086.58
878,291,40,8,910.78,7286.24
879,291,659,20,867.34,17346.80
880,291,210,30,1628.13,48843.90
881,292,602,42,1417.03,59515.26
882,292,362,1,809.67,809.67
883,293,275,21,1124.70,23618.70
884,293,941,34,1217.98,41411.32
885,293,85,32,1572.90,50332.80
886,294,562,37,1528.72,56562.64
887,294,384,15,434.60,6519.00
888,294,382,26,1216.96,31640.96
889,294,219,17,1223.68,20802.56
890,295,729,11,424.78,4672.58
891,295,79,45,440.69,19831.05
892,295,520,34,56.04,1905.36
893,295,909,41,1509.01,61869.41
894,295,456,47,667.74,31383.78
895,296,732,40,885.08,35403.20
896,297,742,33,1270.06,41911.98
897,297,533,45,1026.67,46200.15
898,297,374,42,547.53,22996.26
899,297,108,23,787.85,18120.55
900,298,713,13,1146.56,14905.28
901,298,332,32,1850.16,59205.12
902,298,729,2,504.13,1008.26
903,298,287,24,468.83,11251.92
904,299,567,34,113.92,3873.28
905,299,390,27,234.73,6337.71
906,299,354,44,277.45,12207.80
907,299,277,46,1020.63,46948.98
908,300,419,13,615.92,8006.96
909,301,491,31,922.03,28582.93
910,301,20,12,1707.89,20494.68
911,301,549,8,1563.33,12506.64
912,301,719,7,396.72,2777.04
913,301,986,45,185.47,8346.15
914,302,887,44,1029.06,45278.64
915,302,776,10,1640.06,16400.60
916,302,374,10,521.21,5212.10
917,302,698,10,757.22,7572.20
918,302,629,7,603.22,4222.54
919,303,153,37,144.07,5330.59
920,303,805,29,2101.09,60931.61
921,303,120,37,942.39,34868.43
922,303,705,9,760.26,6842.34
923,303,107,22,1533.90,33745.80
924,304,902,12,1464.38,17572.56
925,304,449,45,1791.27,80607.15
926,304,292,41,1360.10,55764.10
927,304,60,1,980.80,980.80
928,304,97,22,1379.73,30354.06
929,305,104,43,547.42,23539.06
930,306,566,19,155.33,2951.27
931,306,701,31,702.25,21769.75
932,307,642,32,1842.57,58962.24
933,307,968,22,942.49,20734.78
934,307,1007,37,1619.31,59914.47
935,308,506,24,975.53,23412.72
936,309,997,10,1956.68,19566.80
937,309,290,24,710.05,17041.20
938,310,43,33,596.64,19689.12
939,310,505,18,1627.21,29289.78
940,310,463,43,1231.41,52950.63
941,310,677,50,330.26,16513.00
942,311,81,13,1295.38,16839.94
943,311,833,17,28.81,489.77
944,311,989,18,1666.05,29988.90
945,312,694,29,931.99,27027.71
946,312,15,6,345.12,2070.72
947,312,522,17,359.30,6108.10
948,312,481,35,1797.45,62910.75
949,312,461,11,722.55,7948.05
950,313,486,43,1026.80,44152.40
951,313,823,28,1581.53,44282.84
952,313,354,10,277.45,2774.50
953,313,935,9,138.01,1242.09
954,313,494,22,915.15,20133.30
955,314,651,27,788.65,21293.55
956,314,387,44,1710.51,75262.44
957,314,123,26,1247.90,32445.40
958,314,563,38,427.48,16244.24
959,315,255,8,1693.30,13546.40
960,316,164,22,927.32,20401.04
961,316,825,18,1161.72,20910.96
962,316,197,23,222.09,5108.07
963,316,773,27,685.57,18510.39
964,317,430,26,237.62,6178.12
965,317,496,9,791.20,7120.80
966,317,192,18,1796.79,32342.22
967,317,471,19,1806.40,34321.60
968,318,320,9,1268.73,11418.57
969,318,624,47,1829.60,85991.20
970,318,297,1,442.20,442.20
971,318,663,19,1544.65,29348.35
972,319,738,9,370.04,3330.36
973,319,487,2,1545.27,3090.54
974,319,896,45,1851.07,83298.15
975,319,295,9,1161.82,10456.38
976,320,350,23,1607.05,36962.15
977,320,23,49,735.50,36039.50
978,320,56,22,1311.40,28850.80
979,320,537,33,790.46,26085.18
980,321,236,30,243.37,7301.10
981,321,698,3,781.38,2344.14
982,321,732,19,982.35,18664.65
983,321,482,21,686.16,14409.36
984,321,145,41,1338.13,54863.33
985,322,130,11,423.12,4654.32
986,322,548,36,509.52,18342.72
987,322,644,46,1331.26,61237.96
988,322,504,41,234.49,9614.09
989,323,1001,36,1074.66,38687.76
990,323,487,42,1360.97,57160.74
991,324,692,23,1134.35,26090.05
992,324,70,16,59.02,944.32
993,324,128,44,843.22,37101.68
994,324,100,39,1856.40,72399.60
995,325,296,12,427.35,5128.20
996,325,674,3,882.07,2646.21
997,325,806,20,659.45,13189.00
998,326,214,21,405.72,8520.12
999,326,217,28,285.53,7994.84
1000,326,618,3,1464.94,4394.82
1001,326,56,32,1457.11,46627.52
1002,326,675,42,1811.60,76087.20
1003,327,681,5,783.43,3917.15
1004,327,242,22,347.78,7651.16
1005,327,616,1,878.88,878.88
1006,327,127,46,717.01,32982.46
1007,327,472,8,1169.74,9357.92
1008,328,655,8,623.59,4988.72
1009,329,436,27,1253.03,33831.81
1010,329,539,31,1280.11,39683.41
1011,329,650,5,282.33,1411.65
1012,329,277,19,920.57,17490.83
1013,330,465,24,1103.44,26482.56
1014,330,551,38,1620.77,61589.26
1015,330,571,35,1826.92,63942.20
1016,330,692,45,1090.72,49082.40
1017,331,929,48,101.11,4853.28
1018,331,599,8,940.73,7525.84
1019,332,239,31,319.68,9910.08
1020,333,845,12,1258.27,15099.24
1021,333,807,13,319.58,4154.54
1022,333,454,3,1365.87,4097.61
1023,333,134,39,513.49,20026.11
1024,334,11,33,1103.26,36407.58
1025,334,656,40,1563.60,62544.00
1026,334,751,45,1182.62,53217.90
1027,334,44,1,107.50,107.50
1028,334,325,6,163.49,980.94
1029,335,274,23,1236.38,28436.74
1030,335,757,28,454.77,12733.56
1031,335,374,26,521.21,13551.46
1032,336,619,13,520.93,6772.09
1033,336,640,48,1250.96,60046.08
1034,336,461,13,633.93,8241.09
1035,336,225,36,795.92,28653.12
1036,336,704,26,925.47,24062.22
1037,337,638,50,1161.05,58052.50
1038,337,940,25,694.21,17355.25
1039,338,919,25,527.32,13183.00
1040,338,329,31,1331.70,41282.70
1041,339,76,42,508.98,21377.16
1042,340,302,48,1667.92,80060.16
1043,340,747,26,1528.77,39748.02
1044,340,118,45,427.69,19246.05
1045,340,54,26,1811.46,47097.96
1046,340,827,33,2120.96,69991.68
1047,341,492,11,2147.58,23623.38
1048,341,897,3,90.33,270.99
1049,342,886,49,1963.24,96198.76
1050,342,215,47,713.24,33522.28
1051,342,731,5,1528.85,7644.25
1052,343,913,25,227.43,5685.75
1053,343,998,14,2146.40,30049.60
1054,344,336,23,1761.08,40504.84
1055,344,583,50,873.07,43653.50
1056,345,22,28,812.16,22740.48
1057,345,178,5,1330.53,6652.65
1058,346,25,32,348.97,11167.04
1059,346,203,47,835.82,39283.54
1060,347,488,36,1301.34,46848.24
1061,347,386,14,779.12,10907.68
1062,347,881,38,1375.96,52286.48
1063,347,299,49,158.59,7770.91
1064,348,692,21,981.65,20614.65
1065,348,887,50,915.77,45788.50
1066,348,1002,32,1712.57,54802.24
1067,348,513,25,1251.26,31281.50
1068,348,625,22,766.39,16860.58
1069,349,597,29,1276.20,37009.80
1070,349,578,40,729.18,29167.20
1071,350,25,44,348.97,15354.68
1072,350,933,18,646.10,11629.80
1073,350,128,39,895.38,34919.82
1074,350,309,11,1371.11,15082.21
1075,351,884,40,1065.62,42624.80
1076,351,833,29,26.07,756.03
1077,351,343,34,520.46,17695.64
1078,351,545,17,308.40,5242.80
1079,351,426,17,639.09,10864.53
1080,352,481,18,1746.58,31438.44
1081,352,656,13,1592.56,20703.28
1082,352,409,25,412.52,10313.00
1083,352,807,15,322.59,4838.85
1084,353,748,16,671.65,10746.40
1085,354,937,18,1107.64,19937.52
1086,354,308,5,1149.96,5749.80
1087,354,796,2,998.17,1996.34
1088,355,769,16,53.63,858.08
1089,355,337,13,538.36,6998.68
1090,355,153,18,140.97,2537.46
1091,356,472,9,1319.06,11871.54
1092,356,122,21,483.10,10145.10
1093,357,597,2,1171.78,2343.56
1094,357,832,3,946.60,2839.80
1095,357,35,22,805.99,17731.78
1096,358,930,40,1704.24,68169.60
1097,359,113,8,23.32,186.56
1098,359,232,49,1135.90,55659.10
1099,359,485,37,915.25,33864.25
1100,359,351,10,2190.33,21903.30
1101,360,855,46,122.20,5621.20
1102,360,471,33,1738.23,57361.59
1103,360,676,21,1445.79,30361.59
1104,360,421,38,1129.63,42925.94
1105,360,154,45,1482.15,66696.75
1106,361,946,5,1733.89,8669.45
1107,361,595,13,1333.80,17339.40
1108,361,395,8,2108.69,16869.52
1109,362,754,10,1515.65,15156.50
1110,363,335,22,815.30,17936.60
1111,363,753,9,1710.56,15395.04
1112,363,962,48,1774.16,85159.68
1113,364,334,47,970.00,45590.00
1114,364,38,46,1402.61,64520.06
1115,364,655,21,636.72,13371.12
1116,365,616,10,945.75,9457.50
1117,365,735,36,319.40,11498.40
1118,365,792,39,280.70,10947.30
1119,366,328,39,1557.56,60744.84
1120,367,381,33,1283.39,42351.87
1121,367,365,35,85.24,2983.40
1122,367,813,49,1599.14,78357.86
1123,368,157,33,1154.47,38097.51
1124,368,736,24,87.50,2100.00
1125,369,941,23,1254.52,28853.96
1126,369,821,13,1419.48,18453.24
1127,370,322,23,1866.12,42920.76
1128,370,20,21,1740.73,36555.33
1129,370,641,19,297.78,5657.82
1130,370,8,43,348.58,14988.94
1131,370,891,35,1410.59,49370.65
1132,371,314,36,1691.24,60884.64
1133,372,183,4,407.21,1628.84
1134,373,624,25,1992.64,49816.00
1135,373,614,34,981.65,33376.10
1136,374,313,44,1716.92,75544.48
1137,375,306,25,281.52,7038.00
1138,375,148,33,620.67,20482.11
1139,375,500,10,952.29,9522.90
1140,375,739,46,1145.54,52694.84
1141,376,433,7,1235.84,8650.88
1142,376,276,6,927.94,5567.64
1143,376,326,46,1189.94,54737.24
1144,376,375,39,1334.90,52061.10
1145,376,275,49,1055.13,51701.37
1146,377,992,23,758.28,17440.44
1147,377,577,28,1605.51,44954.28
1148,377,125,17,1703.08,28952.36
1149,378,719,16,392.59,6281.44
1150,378,653,47,946.21,44471.87
1151,379,121,2,1451.84,2903.68
1152,379,851,1,1568.37,1568.37
1153,379,1004,7,1945.55,13618.85
1154,379,968,32,1013.43,32429.76
1155,380,648,14,1258.31,17616.34
1156,380,902,40,1364.86,54594.40
1157,380,779,40,43.46,1738.40
1158,380,841,25,2078.92,51973.00
1159,380,974,38,877.53,33346.14
1160,381,908,27,1031.08,27839.16
1161,381,841,10,1806.92,18069.20
1162,381,282,5,299.64,1498.20
1163,382,165,5,340.41,1702.05
1164,382,470,41,84.16,3450.56
1165,382,178,17,1385.97,23561.49
1166,383,48,40,698.91,27956.40
1167,383,83,33,1997.54,65918.82
1168,384,388,6,1239.54,7437.24
1169,384,223,28,1736.00,48608.00
1170,385,430,33,270.49,8926.17
1171,385,356,30,283.67,8510.10
1172,385,566,10,129.44,1294.40
1173,386,824,26,367.02,9542.52
1174,386,47,30,1957.46,58723.80
1175,386,279,21,1597.71,33551.91
1176,386,222,7,1069.54,7486.78
1177,387,102,38,226.41,8603.58
1178,387,857,5,1200.14,6000.70
1179,388,821,5,1508.20,7541.00
1180,388,298,16,754.02,12064.32
1181,388,153,7,158.01,1106.07
1182,389,360,30,803.51,24105.30
1183,390,608,36,868.11,31251.96
1184,391,916,49,797.63,39083.87
1185,391,658,2,1671.26,3342.52
1186,391,887,39,934.65,36451.35
1187,391,428,12,1746.69,20960.28
1188,392,752,8,1371.90,10975.20
1189,392,180,10,1447.00,14470.00
1190,392,591,22,1416.64,31166.08
1191,393,625,34,822.27,27957.18
1192,393,944,27,1781.10,48089.70
1193,393,672,23,132.82,3054.86
1194,393,560,11,1485.57,16341.27
1195,393,894,11,39.16,430.76
1196,394,677,11,361.88,3980.68
1197,394,617,5,990.91,4954.55
1198,395,292,16,1204.66,19274.56
1199,396,71,19,846.78,16088.82
1200,396,840,38,1833.32,69666.16
1201,396,367,9,987.16,8884.44
1202,396,235,13,413.46,5374.98
1203,397,713,39,1360.76,53069.64
1204,398,828,2,1710.13,3420.26
1205,398,549,15,1546.87,23203.05
1206,398,593,20,1383.13,27662.60
1207,398,528,35,1426.46,49926.10
1208,399,836,41,2097.83,86011.03
1209,399,98,39,1780.66,69445.74
1210,399,568,37,327.59,12120.83
1211,399,714,18,758.97,13661.46
1212,400,929,42,107.49,4514.58
1213,400,520,5,48.40,242.00
1214,400,698,29,813.61,23594.69
1215,400,954,3,567.66,1702.98
1216,401,561,48,1998.01,95904.48
1217,401,751,34,1149.46,39081.64
1218,401,947,30,1173.16,35194.80
1219,402,962,17,1690.48,28738.16
1220,402,138,15,1355.05,20325.75
1221,402,798,6,1319.52,7917.12
1222,402,181,28,722.81,20238.68
1223,403,330,42,1300.41,54617.22
1224,403,726,42,118.33,4969.86
1225,403,691,40,1690.83,67633.20
1226,404,145,34,1570.85,53408.90
1227,405,505,49,1819.68,89164.32
1228,405,444,10,371.14,3711.40
1229,405,373,30,1327.87,39836.10
1230,405,36,45,1401.01,63045.45
1231,405,830,30,1388.51,41655.30
1232,406,699,1,1736.86,1736.86
1233,407,950,15,390.85,5862.75
1234,408,163,13,933.75,12138.75
1235,409,831,25,873.97,21849.25
1236,409,174,32,1618.07,51778.24
1237,409,36,27,1485.07,40096.89
1238,409,505,38,1854.67,70477.46
1239,409,742,16,1257.61,20121.76
1240,410,309,28,1660.57,46495.96
1241,410,375,49,1414.20,69295.80
1242,410,680,14,985.26,13793.64
1243,410,667,11,909.53,10004.83
1244,411,95,18,1424.77,25645.86
1245,411,789,31,381.97,11841.07
1246,412,109,27,386.78,10443.06
1247,412,515,25,633.63,15840.75
1248,412,996,7,843.56,5904.92
1249,412,155,43,30.54,1313.22
1250,413,970,48,1840.80,88358.40
1251,413,147,42,1937.87,81390.54
1252,413,170,36,84.53,3043.08
1253,414,444,25,449.49,11237.25
1254,414,402,12,1068.45,12821.40
1255,414,384,27,486.56,13137.12
1256,414,54,16,1643.73,26299.68
1257,415,339,28,1103.51,30898.28
1258,415,474,4,1676.26,6705.04
1259,415,698,37,725.00,26825.00
1260,415,215,46,734.43,33783.78
1261,415,340,29,620.60,17997.40
1262,416,285,33,267.47,8826.51
1263,417,38,38,1432.45,54433.10
1264,417,156,7,2048.32,14338.24
1265,417,762,27,2067.59,55824.93
1266,418,636,28,345.72,9680.16
1267,418,989,39,1604.35,62569.65
1268,418,97,7,1393.81,9756.67
1269,419,688,31,1777.51,55102.81
1270,420,853,35,110.25,3858.75
1271,420,442,19,52.30,993.70
1272,420,662,21,1216.08,25537.68
1273,421,668,44,440.34,19374.96
1274,422,463,46,1144.34,52639.64
1275,422,737,24,1763.25,42318.00
1276,422,485,2,896.94,1793.88
1277,422,268,38,1135.38,43144.44
1278,422,791,21,1740.41,36548.61
1279,423,893,48,2036.55,97754.40
1280,423,134,33,579.75,19131.75
1281,423,39,9,1701.72,15315.48
1282,423,741,29,1399.30,40579.70
1283,424,198,23,636.24,14633.52
1284,425,184,4,166.46,665.84
1285,426,456,23,686.82,15796.86
1286,426,36,34,1457.05,49539.70
1287,427,298,11,685.48,7540.28
1288,427,507,3,103.93,311.79
1289,427,448,45,1226.01,55170.45
1290,427,613,11,1816.79,19984.69
1291,428,191,3,306.29,918.87
1292,429,680,3,1054.23,3162.69
1293,429,127,23,654.36,15050.28
1294,430,22,29,691.84,20063.36
1295,430,760,50,1598.10,79905.00
1296,430,949,35,1086.68,38033.80
1297,430,493,28,866.74,24268.72
1298,430,72,29,1612.36,46758.44
1299,431,963,38,162.93,6191.34
1300,431,149,7,281.69,1971.83
1301,432,468,16,306.53,4904.48
1302,432,624,12,1666.57,19998.84
1303,432,665,46,234.42,10783.32
1304,432,1006,3,1314.70,3944.10
1305,432,341,8,193.31,1546.48
1306,433,166,47,2117.35,99515.45
1307,433,588,9,1605.61,14450.49
1308,433,482,3,648.73,1946.19
1309,433,520,27,54.01,1458.27
1310,433,550,36,322.06,11594.16
1311,434,402,46,892.01,41032.46
1312,434,865,42,787.91,33092.22
1313,434,698,26,725.00,18850.00
1314,434,601,26,1124.52,29237.52
1315,434,996,38,879.08,33405.04
1316,435,719,21,380.19,7983.99
1317,435,427,43,1847.98,79463.14
1318,435,628,41,1729.99,70929.59
1319,435,814,50,2008.16,100408.00
1320,435,47,4,2070.39,8281.56
1321,436,98,14,1497.75,20968.50
1322,436,124,6,643.45,3860.70
1323,436,830,49,1642.32,80473.68
1324,437,170,20,72.79,1455.80
1325,437,731,37,1471.69,54452.53
1326,438,265,18,1907.75,34339.50
1327,438,106,34,648.42,22046.28
1328,439,203,30,765.52,22965.60
1329,439,196,37,756.56,27992.72
1330,439,388,50,1294.63,64731.50
1331,439,736,12,85.78,1029.36
1332,439,279,29,1764.14,51160.06
1333,440,73,47,343.39,16139.33
1334,440,580,42,782.74,32875.08
1335,441,432,48,572.40,27475.20
1336,442,342,10,1719.00,17190.00
1337,442,1002,49,1575.56,77202.44
1338,442,435,36,2110.53,75979.08
1339,442,256,47,1068.19,50204.93
1340,442,422,34,334.96,11388.64
1341,443,453,33,1068.78,35269.74
1342,443,61,46,1307.19,60130.74
1343,443,713,36,1310.36,47172.96
1344,444,292,18,1398.96,25181.28
1345,445,999,35,1905.43,66690.05
1346,445,815,50,1203.96,60198.00
1347,445,290,34,643.07,21864.38
1348,446,629,28,578.08,16186.24
1349,446,332,45,2125.71,95656.95
1350,446,194,20,1672.19,33443.80
1351,446,442,7,51.25,358.75
1352,446,841,36,2137.21,76939.56
1353,447,660,14,1044.14,14617.96
1354,447,855,22,131.71,2897.62
1355,448,3,14,25.52,357.28
1356,448,722,22,440.21,9684.62
1357,448,698,45,861.94,38787.30
1358,448,943,7,1270.08,8890.56
1359,449,403,7,1740.62,12184.34
1360,449,148,48,626.88,30090.24
1361,449,599,26,959.93,24958.18
1362,449,687,36,698.13,25132.68
1363,450,810,4,660.79,2643.16
1364,450,607,46,1115.89,51330.94
1365,450,409,44,376.12,16549.28
1366,450,761,2,1446.21,2892.42
1367,451,12,2,456.50,913.00
1368,452,744,38,1675.79,63680.02
1369,452,584,40,923.42,36936.80
1370,452,53,45,1107.16,49822.20
1371,452,837,9,613.57,5522.13
1372,453,243,14,204.69,2865.66
1373,454,25,7,325.48,2278.36
1374,454,503,5,1288.70,6443.50
1375,454,65,16,1002.53,16040.48
1376,454,149,48,319.44,15333.12
1377,454,772,9,1630.42,14673.78
1378,455,938,32,304.03,9728.96
1379,455,470,46,97.59,4489.14
1380,455,845,8,1385.37,11082.96
1381,455,663,24,1528.04,36672.96
1382,456,161,45,424.60,19107.00
1383,456,569,50,154.55,7727.50
1384,457,682,35,1883.88,65935.80
1385,457,848,4,1189.19,4756.76
1386,457,48,12,783.39,9400.68
1387,457,578,5,729.18,3645.90
1388,458,524,40,1704.72,68188.80
1389,458,817,25,1534.99,38374.75
1390,458,249,25,1286.10,32152.50
1391,458,606,41,1811.10,74255.10
1392,459,868,1,163.00,163.00
1393,459,57,11,1443.18,15874.98
1394,460,329,46,1290.94,59383.24
1395,460,654,36,437.32,15743.52
1396,460,576,26,1876.46,48787.96
1397,461,91,45,1804.20,81189.00
1398,461,224,1,1521.57,1521.57
1399,462,597,14,1044.16,14618.24
1400,462,761,37,1544.50,57146.50
1401,462,713,33,1272.56,41994.48
1402,462,249,48,1206.55,57914.40
1403,463,637,17,719.77,12236.09
1404,463,627,29,479.07,13893.03
1405,463,358,48,146.63,7038.24
1406,463,164,20,927.32,18546.40
1407,463,143,42,509.51,21399.42
1408,464,497,3,227.91,683.73
1409,464,485,4,970.16,3880.64
1410,464,208,30,462.96,13888.80
1411,464,250,29,266.12,7717.48
1412,465,445,42,2072.05,87026.10
1413,465,926,1,495.98,495.98
1414,465,732,6,914.26,5485.56
1415,466,425,20,1272.06,25441.20
1416,466,312,38,593.09,22537.42
1417,466,841,13,1962.35,25510.55
1418,466,18,36,557.87,20083.32
1419,467,512,21,149.00,3129.00
1420,467,930,2,1593.78,3187.56
1421,467,649,25,1715.62,42890.50
1422,468,610,11,999.00,10989.00
1423,468,91,16,1928.01,30848.16
1424,469,80,17,42.28,718.76
1425,469,231,39,1704.33,66468.87
1426,469,277,18,940.58,16930.44
1427,470,412,28,1152.36,32266.08
1428,470,538,45,1135.48,51096.60
1429,470,167,19,252.97,4806.43
1430,470,642,46,2053.69,94469.74
1431,470,738,43,403.34,17343.62
1432,471,115,3,1415.08,4245.24
1433,471,928,1,1188.69,1188.69
1434,471,221,6,1095.13,6570.78
1435,472,618,17,1343.98,22847.66
1436,472,670,5,1011.71,5058.55
1437,472,475,33,1511.56,49881.48
1438,473,804,14,731.00,10234.00
1439,473,302,11,1652.04,18172.44
1440,474,204,8,35.98,287.84
1441,474,67,46,1286.23,59166.58
1442,474,126,48,638.31,30638.88
1443,474,477,33,2028.18,66929.94
1444,474,461,34,633.93,21553.62
1445,475,97,27,1534.60,41434.20
1446,475,172,21,257.27,5402.67
1447,475,827,29,2140.60,62077.40
1448,476,303,12,1399.63,16795.56
1449,476,863,37,921.84,34108.08
1450,476,496,21,774.36,16261.56
1451,476,196,20,719.11,14382.20
1452,476,720,2,1611.28,3222.56
1453,477,663,47,1627.69,76501.43
1454,477,23,30,719.68,21590.40
1455,477,988,11,64.49,709.39
