id,product_id,sku,barcode_ean,sale_price,cost_price,weight_kg,icms_rate,ipi_rate,is_active,created_at,updated_at
813,401,LHN-234166,4404865402041,3479.45,1757.30,14.153,17.00,0.00,TRUE,2022-04-18 05:08:37,2025-07-06 03:11:55
814,402,LHN-676092,3630068994828,2696.67,1912.53,9.243,18.00,10.00,TRUE,2022-04-25 00:05:41,2023-09-26 16:29:37
815,403,LHN-587279,8649714102246,2213.00,1146.63,30.542,17.00,5.00,TRUE,2020-03-09 22:11:59,2022-04-14 07:40:26
816,404,LHN-432994,2319526574642,3142.72,1525.59,21.952,17.00,10.00,TRUE,2021-06-26 00:38:17,2025-08-28 15:58:49
817,405,LHN-973753,,1954.94,1448.10,42.271,17.00,5.00,TRUE,2025-06-20 17:44:28,2026-09-10 14:54:39
818,405,LHN-214973,7864981871089,2561.11,1196.78,11.753,12.00,10.00,TRUE,2023-01-12 07:11:13,2024-01-02 08:33:42
819,406,LHN-614423,7079317833765,2643.99,1218.43,21.364,12.00,5.00,TRUE,2020-11-17 20:30:16,2023-11-02 21:47:03
820,406,LHN-249387,,1735.78,1325.02,12.162,12.00,0.00,TRUE,2021-06-17 13:12:51,2026-09-04 01:11:48
821,406,LHN-359056,,2513.67,1478.63,23.348,18.00,5.00,TRUE,2026-10-17 02:25:03,2026-11-17 21:53:14
822,407,LHN-339516,7740832854794,257.87,157.24,41.555,17.00,5.00,TRUE,2024-12-30 09:34:20,2026-11-26 15:56:54
823,408,LHN-775039,1508920190775,2460.16,1464.38,18.394,18.00,0.00,TRUE,2026-04-18 11:48:41,2026-09-10 23:28:12
824,408,LHN-127008,,500.79,343.01,20.171,18.00,0.00,TRUE,2021-02-19 15:30:17,2024-11-29 00:50:19
825,408,LHN-511507,2038868336717,1742.58,1290.80,42.505,12.00,5.00,TRUE,2021-03-20 14:14:24,2026-06-16 23:32:05
826,409,LHN-115271,,1042.39,672.51,32.871,18.00,0.00,TRUE,2021-08-30 17:42:01,2026-05-08 15:50:30
827,409,LHN-368112,4348331652854,3554.57,1963.85,27.138,18.00,0.00,TRUE,2020-01-27 01:04:57,2022-04-04 03:01:56
828,410,LHN-391369,9420754084988,3368.43,1727.40,9.622,17.00,5.00,TRUE,2022-05-29 03:03:11,2025-09-26 01:25:14
829,410,LHN-194601,7510187385294,2736.28,1328.29,23.675,17.00,10.00,TRUE,2022-08-15 21:11:17,2023-04-24 11:36:10
830,411,LHN-134362,9707380418883,2149.95,1493.02,36.474,12.00,0.00,TRUE,2025-04-24 23:26:19,2026-04-27 12:50:01
831,411,LHN-615511,6645321474075,1462.39,865.32,8.434,12.00,10.00,TRUE,2021-08-30 08:21:20,2026-03-13 01:09:38
832,411,LHN-112073,1604098081775,1858.79,860.55,8.045,17.00,0.00,TRUE,2025-04-24 19:48:13,2026-03-24 17:04:25
833,412,LHN-693851,1257481663678,54.33,27.44,8.017,17.00,10.00,TRUE,2026-03-23 13:23:02,2026-11-18 13:51:00
834,412,LHN-984957,9239121441497,98.79,72.11,11.679,18.00,0.00,TRUE,2025-02-11 04:50:52,2025-08-23 23:36:41
835,413,LHN-568799,1386770465768,656.94,490.25,0.616,12.00,0.00,TRUE,2022-10-31 02:25:30,2025-11-18 00:18:23
836,413,LHN-790634,0461920387181,3757.03,1907.12,23.548,17.00,0.00,TRUE,2021-03-23 18:37:58,2025-06-30 04:20:46
837,414,LHN-622042,8204169214809,848.55,652.73,35.883,18.00,5.00,TRUE,2023-10-23 02:26:24,2025-07-19 21:23:52
838,414,LHN-825943,0991093308817,2379.75,1286.35,37.951,18.00,10.00,TRUE,2025-01-27 16:47:24,2025-03-18 05:45:25
839,415,LHN-952863,7606644572205,3036.68,1488.57,42.728,18.00,0.00,TRUE,2024-10-17 03:40:15,2026-06-29 20:17:49
840,416,LHN-630683,7300336219736,3049.10,1929.81,3.957,17.00,10.00,TRUE,2025-04-24 20:31:17,2026-09-08 22:43:13
841,416,LHN-141578,1866118362343,3516.69,1942.92,10.886,18.00,10.00,TRUE,2021-02-21 14:25:46,2021-10-22 12:14:31
842,417,LHN-256482,8270775466918,912.45,581.18,13.59,18.00,10.00,TRUE,2021-06-22 22:34:06,2025-07-31 07:48:53
843,417,LHN-218363,8089876605894,2953.89,1869.55,20.869,18.00,10.00,TRUE,2022-06-01 21:42:28,2023-10-25 07:47:31
844,417,LHN-874108,2094754608191,2462.33,1367.96,45.682,12.00,0.00,TRUE,2022-08-16 14:52:37,2022-11-12 11:02:15
845,418,LHN-433136,,1753.95,1270.98,41.357,12.00,5.00,TRUE,2023-03-11 08:46:45,2023-10-29 23:08:30
846,419,LHN-571657,4701659708113,1326.12,844.66,32.786,12.00,0.00,TRUE,2020-09-02 11:02:45,2025-02-22 21:20:55
847,420,LHN-719451,8338482293231,390.46,273.05,20.356,12.00,10.00,TRUE,2020-06-25 14:49:49,2026-12-22 20:25:49
848,420,LHN-638762,1060860987995,1760.00,1189.19,12.882,12.00,10.00,TRUE,2025-06-09 19:41:05,2025-08-08 19:52:35
849,421,LHN-934721,6213430876181,383.90,264.76,11.779,12.00,10.00,TRUE,2020-06-02 06:46:11,2024-09-29 01:59:55
850,421,LHN-960672,8971844611986,450.94,280.09,46.011,17.00,0.00,TRUE,2025-08-02 12:23:58,2026-05-23 15:38:08
851,422,LHN-662962,8574450642940,2392.16,1584.21,34.744,18.00,5.00,TRUE,2020-01-16 23:18:21,2021-07-22 14:44:37
852,422,LHN-300953,5745905296879,2066.47,1160.94,49.506,17.00,5.00,TRUE,2024-05-06 16:24:27,2024-06-17 09:48:42
853,423,LHN-578645,,258.05,121.15,30.886,18.00,10.00,TRUE,2022-09-24 17:29:47,2023-02-04 05:19:46
854,424,LHN-825766,3366372041513,3163.03,1437.74,29.33,18.00,5.00,TRUE,2020-02-24 12:20:14,2023-04-24 04:34:00
855,424,LHN-658377,0872667615930,256.62,135.78,44.736,12.00,5.00,TRUE,2025-04-03 01:17:02,2026-12-10 21:13:02
856,425,LHN-760445,8102643315793,2787.35,1639.62,4.574,17.00,0.00,TRUE,2020-04-23 21:18:45,2021-08-24 22:02:04
857,425,LHN-743801,1613888655034,2426.65,1318.83,9.96,17.00,5.00,TRUE,2022-10-20 04:21:58,2024-02-23 19:33:55
858,426,LHN-516947,2904846636578,1953.89,1293.97,33.159,12.00,0.00,TRUE,2023-04-29 17:17:27,2023-07-08 20:21:27
859,426,LHN-195215,,1826.88,1038.00,39.744,12.00,10.00,TRUE,2023-07-30 22:54:30,2025-09-26 23:44:11
860,426,LHN-334696,3501243844835,1771.14,1157.61,14.879,12.00,5.00,TRUE,2025-05-30 01:56:55,2025-11-13 19:19:11
861,427,LHN-708270,5698368469949,948.48,486.40,47.734,18.00,10.00,TRUE,2021-11-24 14:07:52,2026-01-19 21:12:11
862,428,LHN-028460,5307559350330,3102.21,1470.24,28.238,18.00,5.00,TRUE,2026-05-09 16:43:27,2026-10-04 03:51:49
863,428,LHN-926760,9887697687506,2108.46,980.68,21.147,18.00,0.00,FALSE,2022-12-13 04:30:18,2025-02-14 09:43:25
864,428,LHN-949202,9441767103220,2552.53,1372.33,8.851,18.00,0.00,TRUE,2023-08-23 17:24:01,2025-04-27 15:36:47
865,429,LHN-721969,3782529704450,1629.36,764.96,38.56,17.00,10.00,TRUE,2026-03-01 17:23:03,2026-06-28 23:32:14
866,430,LHN-620395,2787187253211,738.01,396.78,28.786,12.00,0.00,TRUE,2020-08-22 20:58:55,2025-10-07 23:42:13
867,430,LHN-029203,7885759126606,2382.34,1577.71,35.686,18.00,5.00,TRUE,2024-05-09 19:26:50,2025-04-06 13:52:04
868,430,LHN-414152,1630010954476,246.02,150.93,29.496,17.00,10.00,TRUE,2020-12-13 12:47:49,2021-04-18 14:21:56
869,431,LHN-937943,,3742.28,1980.04,49.313,17.00,5.00,TRUE,2022-10-19 23:13:38,2025-01-10 21:07:38
870,431,LHN-333768,6052635961557,1480.82,813.64,4.64,12.00,10.00,TRUE,2020-04-10 00:55:40,2024-11-17 01:19:58
871,431,LHN-679441,,2753.33,1629.19,24.772,18.00,0.00,TRUE,2020-06-29 15:29:50,2020-08-16 14:34:00
872,432,LHN-588613,7839528900492,4128.07,1938.06,22.024,17.00,5.00,TRUE,2024-01-05 23:51:13,2024-06-17 23:31:58
873,432,LHN-325504,4599207099864,1077.71,552.67,33.248,12.00,5.00,TRUE,2024-09-15 14:29:25,2025-08-19 04:18:04
874,432,LHN-504244,3825550310242,3157.69,1846.60,16.401,12.00,10.00,TRUE,2022-10-14 23:14:56,2024-08-05 04:02:49
875,433,LHN-422153,0640701746120,951.05,556.17,47.892,17.00,5.00,TRUE,2024-07-25 07:52:12,2026-04-13 17:47:14
876,434,LHN-251147,3827445740950,1041.97,486.90,28.253,18.00,10.00,TRUE,2022-11-13 22:26:35,2024-02-09 06:43:24
877,435,LHN-794140,1292830912441,1019.75,560.30,14.456,17.00,0.00,TRUE,2024-09-12 18:34:55,2025-03-27 01:06:13
878,435,LHN-487687,6994328909142,2291.00,1128.57,35.699,18.00,0.00,TRUE,2026-10-26 15:40:20,2026-11-22 02:33:26
879,435,LHN-063004,8616262190599,2619.07,1999.29,30.461,18.00,5.00,TRUE,2025-02-01 03:51:29,2026-03-01 03:24:50
880,436,LHN-593481,0773050736419,1251.47,595.94,37.463,17.00,10.00,TRUE,2026-03-03 15:16:14,2026-04-18 22:03:05
881,436,LHN-023896,4347102180107,2109.81,1310.44,46.608,12.00,10.00,TRUE,2025-03-20 16:51:57,2026-04-20 08:09:31
882,436,LHN-996656,,333.59,180.32,30.092,17.00,0.00,FALSE,2021-05-13 01:36:04,2022-12-16 16:23:22
883,437,LHN-019954,0275849960635,401.36,276.80,13.634,18.00,10.00,TRUE,2025-08-02 00:38:58,2026-07-10 03:44:26
884,438,LHN-870565,4418049448459,1955.26,977.63,35.195,17.00,5.00,TRUE,2025-10-24 08:46:46,2025-11-09 08:10:43
885,438,LHN-221467,,718.84,438.32,27.728,17.00,10.00,TRUE,2020-11-07 07:11:51,2024-08-01 03:17:44
886,439,LHN-068507,5486810591412,2642.82,1887.73,23.395,12.00,0.00,TRUE,2024-09-03 06:35:30,2025-04-30 00:17:48
887,439,LHN-065420,,1982.59,944.09,28.982,17.00,5.00,TRUE,2026-12-25 04:03:44,2026-12-28 08:33:20
888,439,LHN-685807,2601216918684,539.47,369.50,43.498,12.00,5.00,TRUE,2021-06-15 14:19:30,2024-09-13 06:22:28
889,440,LHN-145249,5387436252865,2722.55,1432.92,7.524,17.00,0.00,TRUE,2025-10-10 22:33:44,2026-10-01 00:43:29
890,440,LHN-230372,4926439227718,864.70,502.73,8.303,17.00,0.00,TRUE,2025-04-30 01:09:11,2025-05-08 07:31:45
891,441,LHN-639630,1110786335117,3014.79,1382.93,9.667,12.00,5.00,TRUE,2025-10-30 23:23:06,2026-01-04 16:19:47
892,441,LHN-496410,7385458628154,1896.85,890.54,37.441,12.00,0.00,TRUE,2024-05-27 01:20:18,2025-11-24 17:26:48
893,441,LHN-902059,3994286250099,2690.48,1868.39,28.656,12.00,0.00,TRUE,2026-11-15 17:10:58,2026-12-07 17:05:39
894,442,LHN-778844,6624737476781,78.69,36.60,39.319,17.00,5.00,TRUE,2026-04-19 03:16:49,2026-06-25 10:11:43
895,442,LHN-288929,7066913867423,2440.23,1807.58,18.316,17.00,10.00,TRUE,2020-03-25 01:12:58,2026-04-20 23:05:26
896,442,LHN-083783,7195639828149,2916.30,1746.29,14.462,12.00,5.00,FALSE,2023-01-14 04:22:02,2026-03-06 07:36:58
897,443,LHN-912214,3551688967996,135.04,91.24,21.578,17.00,5.00,TRUE,2022-05-18 03:08:39,2024-10-14 23:35:59
898,443,LHN-870824,2698936922497,967.61,608.56,40.284,12.00,0.00,TRUE,2025-10-13 03:17:36,2026-10-04 10:02:37
899,444,LHN-297390,0538422673743,2153.35,1619.06,23.316,17.00,10.00,TRUE,2026-11-07 22:26:23,2026-11-09 06:48:55
900,444,LHN-716219,7860556913864,1485.46,1031.57,35.041,12.00,5.00,TRUE,2026-10-27 19:45:37,2026-12-21 05:15:49
901,445,LHN-949064,1293936531024,2152.22,1209.11,41.307,18.00,5.00,TRUE,2023-01-02 10:04:34,2024-08-13 21:27:11
902,445,LHN-652850,,2843.46,1421.73,45.45,12.00,5.00,TRUE,2024-01-24 20:25:14,2026-01-26 11:01:26
903,446,LHN-260177,,2783.63,1572.67,37.613,17.00,10.00,TRUE,2025-01-11 15:21:12,2025-09-20 10:50:59
904,447,LHN-759508,6914505471071,1196.51,623.18,17.725,12.00,5.00,TRUE,2024-12-30 07:19:23,2025-09-28 15:36:48
905,447,LHN-910322,0196739867189,1120.66,687.52,20.737,18.00,0.00,TRUE,2025-01-21 13:30:59,2025-04-28 09:21:10
906,448,LHN-614906,1427145425588,2223.68,1407.39,39.871,17.00,5.00,TRUE,2026-03-17 16:38:00,2026-07-22 09:31:24
907,449,LHN-725444,,3892.05,1985.74,10.865,18.00,10.00,TRUE,2023-06-16 05:00:50,2024-10-03 03:02:59
908,450,LHN-814367,,1959.04,1145.64,12.887,18.00,10.00,TRUE,2023-10-03 23:06:57,2024-05-31 14:43:37
909,450,LHN-061470,3677506296717,2990.59,1371.83,13.939,18.00,0.00,TRUE,2022-04-12 17:15:53,2025-09-17 08:42:39
910,451,LHN-182276,4158153513079,3990.65,1975.57,11.41,18.00,0.00,TRUE,2021-01-30 16:54:23,2022-01-31 00:29:10
911,451,LHN-384824,9507872699048,1711.49,882.21,49.104,18.00,0.00,TRUE,2021-10-06 12:57:53,2025-07-05 19:31:01
912,451,LHN-294684,7548202531753,1038.60,706.53,45.111,12.00,10.00,TRUE,2024-11-09 01:53:57,2025-02-08 19:57:42
913,452,LHN-805388,6078352834479,391.96,241.95,17.101,18.00,5.00,TRUE,2024-09-11 17:23:45,2025-01-31 04:10:58
914,453,LHN-587206,3729702537160,2393.05,1202.54,25.679,12.00,5.00,TRUE,2023-01-07 04:56:09,2023-08-29 18:43:04
915,453,LHN-252843,,654.46,302.99,4.668,12.00,0.00,TRUE,2022-01-01 09:17:11,2022-11-17 15:29:44
916,453,LHN-363999,9240353780506,1243.36,781.99,0.612,17.00,0.00,TRUE,2023-11-04 07:39:23,2025-06-28 16:32:38
917,454,LHN-288752,0029920944973,588.80,372.66,36.915,12.00,5.00,TRUE,2021-02-01 21:01:45,2023-03-15 21:19:18
918,455,LHN-231399,3716220118087,1109.29,648.71,4.544,18.00,0.00,TRUE,2022-04-03 23:23:59,2025-09-19 20:44:36
919,455,LHN-958622,8178147286747,685.52,527.32,31.53,18.00,5.00,TRUE,2023-02-13 06:22:04,2024-09-01 05:34:19
920,455,LHN-973275,,1998.31,1062.93,41.525,18.00,0.00,TRUE,2025-09-30 20:16:01,2026-05-15 14:13:59
921,456,LHN-353117,1800214546030,3321.81,1545.03,5.81,18.00,10.00,TRUE,2022-05-24 09:42:19,2024-12-08 00:59:11
922,456,LHN-375373,,2839.11,1808.35,29.899,12.00,5.00,TRUE,2022-11-23 17:04:51,2024-12-28 14:06:56
923,456,LHN-797147,4399236799007,2495.19,1919.38,40.851,18.00,0.00,TRUE,2022-04-19 20:21:37,2026-06-15 12:28:03
924,457,LHN-099402,3482456756408,2247.91,1354.16,7.597,12.00,10.00,TRUE,2021-07-19 14:11:21,2026-06-22 22:32:31
925,458,LHN-017068,5357522103500,134.34,71.84,17.333,17.00,10.00,TRUE,2026-09-08 20:29:49,2026-10-13 17:52:53
926,459,LHN-076893,0161897238812,824.94,506.10,10.02,18.00,10.00,FALSE,2024-12-15 14:11:22,2026-06-24 16:11:21
927,459,LHN-310424,3410946752203,2506.19,1362.06,27.985,18.00,0.00,TRUE,2023-04-02 07:29:27,2023-04-10 13:29:33
928,459,LHN-662817,1687627416354,2760.41,1320.77,41.353,17.00,10.00,TRUE,2021-08-26 22:28:25,2025-07-06 20:08:24
929,460,LHN-863469,8869321553037,145.81,106.43,14.175,12.00,0.00,TRUE,2021-04-11 02:13:04,2024-02-07 09:37:09
930,460,LHN-711086,3886895085486,2398.56,1578.00,19.567,12.00,0.00,TRUE,2022-12-07 17:12:56,2024-05-04 04:31:44
931,461,LHN-408073,,2833.30,1609.83,34.946,12.00,10.00,TRUE,2022-12-06 06:49:51,2026-03-30 11:06:07
932,462,LHN-421623,5522291108982,2417.32,1145.65,5.13,12.00,0.00,TRUE,2026-10-14 11:28:21,2026-11-09 07:11:17
933,463,LHN-731009,6446594093211,1189.10,687.34,20.455,12.00,5.00,FALSE,2020-07-12 08:42:55,2023-08-29 16:21:33
934,464,LHN-845166,5413538871298,2495.73,1610.15,15.274,18.00,10.00,TRUE,2025-10-11 05:09:57,2026-02-02 01:26:40
935,464,LHN-272277,3434882877318,286.64,151.66,39.546,12.00,10.00,TRUE,2025-02-01 17:03:46,2026-07-16 05:49:17
936,464,LHN-090109,2477718634823,2970.61,1892.11,8.87,12.00,0.00,TRUE,2024-02-19 02:25:41,2026-10-15 03:56:10
937,465,LHN-580628,6792713939572,1785.78,1130.24,25.062,17.00,0.00,TRUE,2025-03-21 02:56:27,2026-01-22 01:09:45
938,465,LHN-476197,,568.93,301.02,30.992,17.00,0.00,TRUE,2020-01-23 19:15:16,2020-12-11 22:37:04
939,465,LHN-443458,1348960338313,1430.53,1014.56,4.108,17.00,0.00,TRUE,2023-12-03 08:01:59,2025-05-25 15:46:49
940,466,LHN-940850,,1035.00,631.10,21.582,17.00,0.00,FALSE,2026-07-30 20:26:40,2026-11-07 21:35:42
941,466,LHN-412438,5313208188292,1826.97,1217.98,28.319,18.00,5.00,TRUE,2023-10-03 11:42:34,2026-03-03 14:45:50
942,466,LHN-117122,0283901247228,2326.21,1444.85,19.68,17.00,10.00,TRUE,2022-04-04 06:49:20,2023-07-22 16:56:24
943,467,LHN-269619,0694562064336,1880.22,1245.18,31.276,17.00,10.00,TRUE,2021-04-14 13:20:35,2026-07-14 01:56:00
944,468,LHN-626370,1235537253783,2247.99,1729.22,35.448,18.00,0.00,TRUE,2024-11-21 12:34:37,2026-05-05 01:07:28
945,468,LHN-771654,8652872491862,2508.07,1327.02,26.962,12.00,10.00,FALSE,2023-07-05 14:18:18,2024-02-04 08:02:38
946,468,LHN-604564,3986790692601,2963.37,1576.26,18.607,17.00,5.00,TRUE,2023-08-29 19:02:39,2026-05-26 19:44:03
947,469,LHN-478857,7740451184197,1463.75,1076.29,1.303,17.00,0.00,TRUE,2020-09-22 02:26:13,2021-04-06 05:22:26
948,469,LHN-159194,5422890519649,1461.93,727.33,16.654,12.00,10.00,TRUE,2024-12-29 12:40:26,2026-08-28 13:04:07
949,470,LHN-595227,,2433.21,1181.17,32.11,12.00,5.00,TRUE,2023-06-30 19:46:40,2026-09-03 16:51:58
950,470,LHN-069027,6078601860778,920.67,434.28,31.136,12.00,5.00,TRUE,2020-09-28 22:00:48,2026-12-07 16:06:14
951,470,LHN-987450,4664730942502,3708.51,1983.16,33.016,17.00,0.00,TRUE,2022-04-11 13:43:26,2023-07-21 13:04:32
952,471,LHN-696775,2017988176182,296.78,146.92,5.194,18.00,5.00,TRUE,2025-12-15 19:34:30,2026-10-17 03:39:53
953,472,LHN-189084,7657647774752,2336.52,1797.32,39.536,12.00,10.00,TRUE,2022-10-25 15:58:25,2026-03-04 11:17:04
954,473,LHN-397581,7914560561563,729.85,540.63,21.335,17.00,0.00,TRUE,2026-05-02 22:12:25,2026-11-02 03:27:33
955,473,LHN-038883,8985536736963,2335.22,1076.14,17.77,17.00,0.00,TRUE,2021-06-08 04:47:36,2025-01-06 12:08:26
956,473,LHN-293866,4594506414608,2369.21,1190.56,42.874,18.00,10.00,TRUE,2021-03-11 21:09:31,2025-04-06 14:36:00
957,474,LHN-925301,3292479487001,1915.60,1052.53,19.85,12.00,5.00,TRUE,2025-06-17 22:18:18,2025-11-29 07:59:00
958,474,LHN-702711,,919.27,439.84,16.89,12.00,0.00,TRUE,2024-08-07 21:43:51,2026-07-23 21:01:04
959,475,LHN-092886,9722097401423,1674.37,1046.48,6.115,18.00,10.00,TRUE,2020-12-08 11:29:01,2025-07-11 01:58:21
960,475,LHN-777479,,3547.99,1982.12,0.883,17.00,10.00,TRUE,2020-12-31 07:24:05,2024-04-11 09:27:07
961,475,LHN-966561,2353652036780,1484.93,853.41,30.583,18.00,0.00,TRUE,2023-06-05 23:39:06,2024-04-09 07:59:34
962,476,LHN-237451,6488627491847,2309.76,1673.74,44.587,12.00,5.00,TRUE,2026-11-23 20:13:25,2026-12-25 17:05:52
963,476,LHN-299592,7586376647498,279.53,149.48,14.916,17.00,0.00,TRUE,2021-04-10 22:53:54,2023-11-16 10:12:39
964,477,LHN-926521,3101710845305,1178.62,589.31,5.283,17.00,5.00,TRUE,2025-03-13 04:23:46,2026-11-24 11:26:48
965,477,LHN-627021,8294848986387,1023.33,730.95,46.54,18.00,10.00,FALSE,2026-03-10 22:53:02,2026-10-26 01:27:57
966,478,LHN-579567,,1491.70,742.14,3.185,18.00,10.00,TRUE,2026-05-07 08:25:24,2026-06-16 21:54:55
967,479,LHN-091652,4299143045009,1151.37,584.45,39.963,12.00,5.00,TRUE,2021-09-12 17:52:00,2024-02-29 08:14:17
968,479,LHN-652582,7698755387700,1874.85,1013.43,29.51,12.00,5.00,TRUE,2020-12-23 21:41:15,2022-11-10 15:42:07
969,479,LHN-767184,,1232.20,565.23,9.238,18.00,10.00,TRUE,2021-05-15 04:49:44,2025-07-16 04:43:47
970,480,LHN-508159,4720509479737,2535.80,1878.37,41.108,12.00,10.00,TRUE,2022-09-02 10:46:30,2024-01-09 10:24:31
971,481,LHN-022857,8378287565867,1149.60,870.91,17.439,12.00,10.00,TRUE,2020-09-15 13:13:04,2025-08-01 20:23:03
972,481,LHN-983603,0274302676007,828.52,465.46,26.178,18.00,10.00,TRUE,2024-08-08 13:46:44,2026-07-26 12:44:42
973,481,LHN-761757,6357065466789,2677.23,1287.13,37.611,12.00,10.00,TRUE,2023-10-26 05:24:10,2025-07-17 17:21:15
974,482,LHN-694598,0738696630835,1737.68,868.84,10.405,12.00,10.00,TRUE,2020-08-06 05:24:47,2025-10-20 00:55:45
975,482,LHN-817322,9332553567589,1936.17,1265.47,32.775,17.00,0.00,TRUE,2023-03-13 11:29:57,2026-01-19 14:52:33
976,483,LHN-887002,,503.30,276.54,10.824,12.00,0.00,TRUE,2022-06-21 02:30:59,2022-07-04 08:49:43
977,483,LHN-279736,,2124.36,1562.03,28.268,12.00,5.00,TRUE,2021-02-12 19:41:08,2022-12-02 09:21:29
978,484,LHN-651524,,2637.77,1690.88,48.776,18.00,0.00,TRUE,2023-03-25 13:30:14,2024-09-24 14:10:14
979,484,LHN-162247,3361339469461,2115.76,1107.73,36.919,18.00,0.00,TRUE,2022-07-04 12:32:47,2023-04-01 18:49:56
980,485,LHN-576997,4748903753116,3065.65,1835.72,30.1,18.00,5.00,TRUE,2024-12-20 03:04:40,2026-04-16 07:44:48
981,485,LHN-074615,,277.89,201.37,12.558,12.00,0.00,TRUE,2024-09-20 17:12:44,2025-12-29 15:52:17
982,486,LHN-660602,9323831014833,588.46,452.66,25.46,17.00,5.00,TRUE,2025-10-08 02:21:01,2025-10-25 04:20:50
983,486,LHN-885258,7787628916618,2908.41,1900.92,43.641,17.00,5.00,TRUE,2020-10-06 03:34:06,2020-11-12 09:18:05
984,486,LHN-866273,0891197675023,515.43,286.35,2.382,12.00,10.00,TRUE,2025-03-05 05:55:15,2026-01-23 16:44:49
985,487,LHN-888421,8639701345602,3175.88,1443.58,15.09,12.00,10.00,TRUE,2020-12-30 13:12:08,2024-08-12 11:44:28
986,488,LHN-208087,6207538521265,293.35,189.26,40.149,17.00,0.00,TRUE,2023-05-06 21:46:24,2026-01-06 16:55:21
987,488,LHN-149020,6195932115282,3507.03,1836.14,47.615,17.00,10.00,TRUE,2021-10-19 11:41:12,2024-01-10 02:52:54
988,489,LHN-763408,7791947795793,130.89,63.85,43.406,12.00,10.00,TRUE,2020-10-02 17:40:42,2026-09-25 15:34:03
989,490,LHN-252094,8784721178942,3285.82,1542.64,45.651,12.00,0.00,FALSE,2020-03-01 07:42:29,2023-08-06 19:07:10
990,490,LHN-630399,9095654153425,836.28,529.29,44.487,12.00,10.00,TRUE,2023-08-21 09:55:07,2024-06-15 12:49:42
991,491,LHN-193780,4682457749068,3266.89,1505.48,0.51,18.00,0.00,TRUE,2024-12-02 20:47:01,2026-05-02 22:05:52
992,492,LHN-401037,1180562981500,1149.14,781.73,30.287,12.00,10.00,TRUE,2025-11-15 15:30:23,2026-06-12 14:27:51
993,492,LHN-258791,6592013189703,2476.49,1179.28,32.324,12.00,0.00,TRUE,2024-01-29 03:18:55,2025-06-24 02:03:41
994,493,LHN-571777,0075865165980,130.33,72.81,38.064,12.00,10.00,TRUE,2023-01-07 02:08:17,2025-08-15 11:29:29
995,493,LHN-632518,9378305120756,1564.09,770.49,39.311,18.00,10.00,TRUE,2025-04-09 06:36:06,2026-02-25 02:50:31
996,493,LHN-518595,8327458486395,1225.38,887.96,27.026,12.00,5.00,TRUE,2026-03-29 23:36:21,2026-11-28 12:14:03
997,494,LHN-833261,6868249006344,3495.43,1899.69,49.067,12.00,10.00,TRUE,2020-06-14 01:07:06,2024-01-09 08:20:25
998,495,LHN-988025,,2874.99,1969.17,17.035,18.00,10.00,TRUE,2025-02-07 08:01:56,2025-03-11 14:44:46
999,496,LHN-473756,8622322454990,3280.48,1964.36,29.315,17.00,5.00,TRUE,2023-02-20 12:12:27,2026-08-29 04:52:17
1000,496,LHN-823011,2978163912424,2822.45,1288.79,28.984,18.00,5.00,TRUE,2026-11-25 21:54:25,2026-11-30 20:10:30
1001,497,LHN-453118,3349737883027,1687.22,1074.66,7.972,18.00,5.00,FALSE,2025-08-13 19:12:15,2026-04-04 18:18:17
1002,497,LHN-191329,8651155740505,2757.24,1712.57,44.674,17.00,0.00,TRUE,2020-09-27 17:36:10,2021-10-13 15:48:25
1003,497,LHN-606209,0180868816828,2068.61,1004.18,14.111,17.00,10.00,TRUE,2025-07-08 22:20:21,2025-09-12 13:18:34
1004,498,LHN-958871,3986868274500,3533.76,1985.26,45.799,17.00,0.00,TRUE,2025-04-17 07:48:18,2026-04-23 14:42:35
1005,498,LHN-099784,6107424955603,1320.30,992.71,49.625,12.00,5.00,TRUE,2025-11-08 10:33:50,2025-11-20 01:39:52
1006,498,LHN-210485,3139082745367,2315.01,1429.02,22.589,12.00,10.00,FALSE,2024-10-24 07:01:45,2026-08-12 01:38:14
1007,499,LHN-556836,0525554160043,3154.28,1686.78,43.963,12.00,5.00,TRUE,2024-03-30 17:13:23,2024-12-12 16:23:25
1008,500,LHN-579323,,3252.70,1498.94,17.295,17.00,5.00,TRUE,2025-08-05 04:44:40,2025-12-10 13:18:08
1009,500,LHN-676176,8602590265290,2118.14,1114.81,28.152,12.00,0.00,TRUE,2022-05-13 01:02:56,2023-05-09 07:09:45
