id,order_id,nfe_number,nfe_access_key,series,issued_at,status,total_amount,xml_storage_uri,created_at,updated_at
131,190,NFE000000131,45453493048788410605710936294837884155443435,001,2024-01-15 07:32:50,authorized,16056.55,s3://lh-nautical-nfe/45453493048788410605710936294837884155443435.xml,2024-01-15 07:32:50,2024-01-15 07:32:50
132,191,NFE000000132,82802781827017407064053528744604504530609746,001,2020-11-20 02:18:57,authorized,32740.30,s3://lh-nautical-nfe/82802781827017407064053528744604504530609746.xml,2020-11-20 02:18:57,2020-11-20 02:18:57
133,192,NFE000000133,57917767244173122366825961620840810303301805,001,2022-10-15 04:52:30,authorized,11482.74,s3://lh-nautical-nfe/57917767244173122366825961620840810303301805.xml,2022-10-15 04:52:30,2022-10-15 04:52:30
134,193,NFE000000134,31143620071142146865252535356485817481148209,001,2022-02-20 21:58:36,authorized,45915.32,s3://lh-nautical-nfe/31143620071142146865252535356485817481148209.xml,2022-02-20 21:58:36,2022-02-20 21:58:36
135,194,NFE000000135,38340265127676443790232843599872683297109816,001,2025-08-07 14:26:34,authorized,21762.90,s3://lh-nautical-nfe/38340265127676443790232843599872683297109816.xml,2025-08-07 14:26:34,2025-08-07 14:26:34
136,195,NFE000000136,43236907483887891243008672837358247241792003,001,2022-05-05 23:33:05,authorized,36123.45,s3://lh-nautical-nfe/43236907483887891243008672837358247241792003.xml,2022-05-05 23:33:05,2022-05-05 23:33:05
137,197,NFE000000137,20110824057993388822193270646259480607053774,001,2025-04-29 13:36:48,authorized,58778.96,s3://lh-nautical-nfe/20110824057993388822193270646259480607053774.xml,2025-04-29 13:36:48,2025-04-29 13:36:48
138,198,NFE000000138,78442396810909624387408397495416137472929404,001,2024-03-06 02:08:45,authorized,8007.35,s3://lh-nautical-nfe/78442396810909624387408397495416137472929404.xml,2024-03-06 02:08:45,2024-03-06 02:08:45
139,199,NFE000000139,75399506471762271194231111268189457964224424,001,2022-03-29 08:33:46,authorized,22320.08,s3://lh-nautical-nfe/75399506471762271194231111268189457964224424.xml,2022-03-29 08:33:46,2022-03-29 08:33:46
140,201,NFE000000140,38070910554570946667271856808638462311820802,001,2026-02-19 18:34:43,authorized,24031.45,s3://lh-nautical-nfe/38070910554570946667271856808638462311820802.xml,2026-02-19 18:34:43,2026-02-19 18:34:43
141,202,NFE000000141,32008667441608140487973665156725612271833102,001,2025-04-03 04:05:49,authorized,74342.89,s3://lh-nautical-nfe/32008667441608140487973665156725612271833102.xml,2025-04-03 04:05:49,2025-04-03 04:05:49
142,203,NFE000000142,94234627448721693968853846324491188314377848,001,2026-06-09 23:51:32,authorized,18283.79,s3://lh-nautical-nfe/94234627448721693968853846324491188314377848.xml,2026-06-09 23:51:32,2026-06-09 23:51:32
143,204,NFE000000143,48404292343895922610646672151552862815760135,001,2024-05-31 02:24:47,authorized,21727.31,s3://lh-nautical-nfe/48404292343895922610646672151552862815760135.xml,2024-05-31 02:24:47,2024-05-31 02:24:47
144,205,NFE000000144,17640323649875520942385852153485416161570638,001,2020-11-06 23:16:30,authorized,67674.60,s3://lh-nautical-nfe/17640323649875520942385852153485416161570638.xml,2020-11-06 23:16:30,2020-11-06 23:16:30
145,206,NFE000000145,59430550212097341551559306723399429167051425,001,2026-12-31 21:22:27,authorized,19760.78,s3://lh-nautical-nfe/59430550212097341551559306723399429167051425.xml,2026-12-31 21:22:27,2026-12-31 21:22:27
146,207,NFE000000146,57015194200151988445321289947048812729930867,001,2020-02-06 13:11:42,authorized,23841.22,s3://lh-nautical-nfe/57015194200151988445321289947048812729930867.xml,2020-02-06 13:11:42,2020-02-06 13:11:42
147,209,NFE000000147,61924079483423919885605802570410658885114985,001,2026-10-22 09:10:35,authorized,22533.80,s3://lh-nautical-nfe/61924079483423919885605802570410658885114985.xml,2026-10-22 09:10:35,2026-10-22 09:10:35
148,211,NFE000000148,66760699517946464767451272044062212511202878,001,2021-11-07 10:56:57,authorized,4113.12,s3://lh-nautical-nfe/66760699517946464767451272044062212511202878.xml,2021-11-07 10:56:57,2021-11-07 10:56:57
149,212,NFE000000149,24909033112089720033601814795874061918237857,001,2025-03-06 06:54:14,authorized,29584.56,s3://lh-nautical-nfe/24909033112089720033601814795874061918237857.xml,2025-03-06 06:54:14,2025-03-06 06:54:14
150,214,NFE000000150,01645279868930208569102441433979422737771637,001,2024-09-29 09:49:38,authorized,22360.91,s3://lh-nautical-nfe/01645279868930208569102441433979422737771637.xml,2024-09-29 09:49:38,2024-09-29 09:49:38
151,215,NFE000000151,35467595828157390692676228044780379447907982,001,2024-01-19 03:09:24,authorized,37921.38,s3://lh-nautical-nfe/35467595828157390692676228044780379447907982.xml,2024-01-19 03:09:24,2024-01-19 03:09:24
152,216,NFE000000152,97440288826964033847763351481369977948938831,001,2026-03-29 00:54:27,authorized,3884.18,s3://lh-nautical-nfe/97440288826964033847763351481369977948938831.xml,2026-03-29 00:54:27,2026-03-29 00:54:27
153,217,NFE000000153,65014468378841508995964870472481104416716430,001,2026-05-24 05:31:51,authorized,8451.51,s3://lh-nautical-nfe/65014468378841508995964870472481104416716430.xml,2026-05-24 05:31:51,2026-05-24 05:31:51
154,219,NFE000000154,39616793017173727962022562332808909054882161,001,2025-02-07 20:03:07,authorized,13080.42,s3://lh-nautical-nfe/39616793017173727962022562332808909054882161.xml,2025-02-07 20:03:07,2025-02-07 20:03:07
155,221,NFE000000155,47908173252507730134333366660789279876447442,001,2025-11-28 22:07:09,authorized,44761.18,s3://lh-nautical-nfe/47908173252507730134333366660789279876447442.xml,2025-11-28 22:07:09,2025-11-28 22:07:09
156,222,NFE000000156,65190204657385980280265775816428677588127192,001,2022-05-07 04:21:18,authorized,21268.33,s3://lh-nautical-nfe/65190204657385980280265775816428677588127192.xml,2022-05-07 04:21:18,2022-05-07 04:21:18
157,223,NFE000000157,93379119235120124689821544244496227998893398,001,2026-03-22 00:14:17,authorized,13015.17,s3://lh-nautical-nfe/93379119235120124689821544244496227998893398.xml,2026-03-22 00:14:17,2026-03-22 00:14:17
158,225,NFE000000158,07657471314203060504664930527229254604355348,001,2022-12-07 09:31:02,authorized,20633.63,s3://lh-nautical-nfe/07657471314203060504664930527229254604355348.xml,2022-12-07 09:31:02,2022-12-07 09:31:02
159,227,NFE000000159,40998705469343419075224405958876111461108413,001,2025-06-24 09:06:03,authorized,47022.29,s3://lh-nautical-nfe/40998705469343419075224405958876111461108413.xml,2025-06-24 09:06:03,2025-06-24 09:06:03
160,228,NFE000000160,56506940320428966576749012242276162372765792,001,2025-02-02 17:53:38,authorized,47502.48,s3://lh-nautical-nfe/56506940320428966576749012242276162372765792.xml,2025-02-02 17:53:38,2025-02-02 17:53:38
161,229,NFE000000161,61416595886831007876944206787748022817520018,001,2023-08-16 16:24:07,authorized,32130.63,s3://lh-nautical-nfe/61416595886831007876944206787748022817520018.xml,2023-08-16 16:24:07,2023-08-16 16:24:07
163,231,NFE000000163,42967161808603576983166976712692962669499941,001,2021-05-07 19:38:03,authorized,43688.63,s3://lh-nautical-nfe/42967161808603576983166976712692962669499941.xml,2021-05-07 19:38:03,2021-05-07 19:38:03
164,232,NFE000000164,45929861637686053642942647016205617286613872,001,2021-02-27 16:05:57,authorized,11211.09,s3://lh-nautical-nfe/45929861637686053642942647016205617286613872.xml,2021-02-27 16:05:57,2021-02-27 16:05:57
165,233,NFE000000165,51586723813627052646604685416274522889686683,001,2026-10-11 17:15:52,authorized,21908.85,s3://lh-nautical-nfe/51586723813627052646604685416274522889686683.xml,2026-10-11 17:15:52,2026-10-11 17:15:52
166,234,NFE000000166,79919258375982917113377484556839207008502812,001,2026-01-17 19:01:55,cancelled,40764.82,s3://lh-nautical-nfe/79919258375982917113377484556839207008502812.xml,2026-01-17 19:01:55,2026-01-17 19:01:55
167,235,NFE000000167,44066572901315883545962333049963468523715488,001,2024-01-28 20:32:08,authorized,9170.91,s3://lh-nautical-nfe/44066572901315883545962333049963468523715488.xml,2024-01-28 20:32:08,2024-01-28 20:32:08
168,236,NFE000000168,71308527758014301871775223426335481254432717,001,2021-01-25 05:04:52,authorized,29296.55,s3://lh-nautical-nfe/71308527758014301871775223426335481254432717.xml,2021-01-25 05:04:52,2021-01-25 05:04:52
169,237,NFE000000169,12132966853875380000389648801867695628974522,001,2024-01-15 21:16:42,authorized,25892.04,s3://lh-nautical-nfe/12132966853875380000389648801867695628974522.xml,2024-01-15 21:16:42,2024-01-15 21:16:42
170,238,NFE000000170,85107102925057803824708241552387934374998273,001,2025-03-19 22:56:27,rejected,1473.88,s3://lh-nautical-nfe/85107102925057803824708241552387934374998273.xml,2025-03-19 22:56:27,2025-03-19 22:56:27
171,239,NFE000000171,10776485477429779336140871503675660001641624,001,2026-02-14 09:19:04,rejected,52892.09,s3://lh-nautical-nfe/10776485477429779336140871503675660001641624.xml,2026-02-14 09:19:04,2026-02-14 09:19:04
172,241,NFE000000172,73054016761649359247353755955589192539600286,001,2024-01-06 08:01:14,authorized,56088.41,s3://lh-nautical-nfe/73054016761649359247353755955589192539600286.xml,2024-01-06 08:01:14,2024-01-06 08:01:14
173,242,NFE000000173,38414654647637101696516488919502066055908689,001,2023-08-09 09:52:04,authorized,27806.97,s3://lh-nautical-nfe/38414654647637101696516488919502066055908689.xml,2023-08-09 09:52:04,2023-08-09 09:52:04
174,243,NFE000000174,36413427524814667401101800049601400161641662,001,2024-06-03 04:32:20,authorized,28326.75,s3://lh-nautical-nfe/36413427524814667401101800049601400161641662.xml,2024-06-03 04:32:20,2024-06-03 04:32:20
175,244,NFE000000175,69847713124564901104098630060836739601809236,001,2023-04-26 19:48:26,authorized,67868.50,s3://lh-nautical-nfe/69847713124564901104098630060836739601809236.xml,2023-04-26 19:48:26,2023-04-26 19:48:26
176,246,NFE000000176,45773759530524202159183590202063138853378824,001,2026-12-12 16:59:19,authorized,5376.83,s3://lh-nautical-nfe/45773759530524202159183590202063138853378824.xml,2026-12-12 16:59:19,2026-12-12 16:59:19
177,248,NFE000000177,39504524939585210016619664616680013427012935,001,2025-03-24 13:37:50,authorized,3694.29,s3://lh-nautical-nfe/39504524939585210016619664616680013427012935.xml,2025-03-24 13:37:50,2025-03-24 13:37:50
178,250,NFE000000178,09314071326357632314995954995668930347454675,001,2026-01-17 19:35:19,authorized,29051.22,s3://lh-nautical-nfe/09314071326357632314995954995668930347454675.xml,2026-01-17 19:35:19,2026-01-17 19:35:19
179,251,NFE000000179,23965061686874918569169152141829803529577056,001,2024-12-22 18:31:50,authorized,63056.39,s3://lh-nautical-nfe/23965061686874918569169152141829803529577056.xml,2024-12-22 18:31:50,2024-12-22 18:31:50
180,252,NFE000000180,99356408925741316917601262551484212360572799,001,2022-11-03 19:00:50,authorized,6087.07,s3://lh-nautical-nfe/99356408925741316917601262551484212360572799.xml,2022-11-03 19:00:50,2022-11-03 19:00:50
181,255,NFE000000181,19477145041348605646256756814189427921492987,001,2025-03-13 23:12:44,authorized,12254.08,s3://lh-nautical-nfe/19477145041348605646256756814189427921492987.xml,2025-03-13 23:12:44,2025-03-13 23:12:44
182,257,NFE000000182,17030457330828733650248195964028575220170949,001,2026-10-18 21:41:16,authorized,40717.75,s3://lh-nautical-nfe/17030457330828733650248195964028575220170949.xml,2026-10-18 21:41:16,2026-10-18 21:41:16
183,258,NFE000000183,96128457428821707517051226128843787153725559,001,2025-12-03 23:49:18,rejected,31477.50,s3://lh-nautical-nfe/96128457428821707517051226128843787153725559.xml,2025-12-03 23:49:18,2025-12-03 23:49:18
184,259,NFE000000184,43210900576946584947550938099128764150443549,001,2023-02-22 03:26:36,rejected,12442.08,s3://lh-nautical-nfe/43210900576946584947550938099128764150443549.xml,2023-02-22 03:26:36,2023-02-22 03:26:36
185,260,NFE000000185,80815631996008779180988140632707488656736123,001,2026-06-16 20:07:01,cancelled,3627.25,s3://lh-nautical-nfe/80815631996008779180988140632707488656736123.xml,2026-06-16 20:07:01,2026-06-16 20:07:01
186,261,NFE000000186,66090730773036176883140611851456508405312069,001,2023-10-02 12:26:34,authorized,74558.32,s3://lh-nautical-nfe/66090730773036176883140611851456508405312069.xml,2023-10-02 12:26:34,2023-10-02 12:26:34
187,263,NFE000000187,11566267981827810683801132310855927745808451,001,2023-12-14 07:26:30,cancelled,35850.28,s3://lh-nautical-nfe/11566267981827810683801132310855927745808451.xml,2023-12-14 07:26:30,2023-12-14 07:26:30
188,265,NFE000000188,37028840771054083799992011208138211366877410,001,2025-04-23 10:49:47,authorized,50262.07,s3://lh-nautical-nfe/37028840771054083799992011208138211366877410.xml,2025-04-23 10:49:47,2025-04-23 10:49:47
189,266,NFE000000189,32101842054500322212645225596701370750617582,001,2025-11-11 21:06:52,authorized,20740.50,s3://lh-nautical-nfe/32101842054500322212645225596701370750617582.xml,2025-11-11 21:06:52,2025-11-11 21:06:52
190,267,NFE000000190,40994531620772385673321311862039842925736056,001,2022-04-08 07:21:54,authorized,57870.57,s3://lh-nautical-nfe/40994531620772385673321311862039842925736056.xml,2022-04-08 07:21:54,2022-04-08 07:21:54
191,268,NFE000000191,39833692126028928975625078070798938011737011,001,2025-09-11 08:33:07,authorized,36800.21,s3://lh-nautical-nfe/39833692126028928975625078070798938011737011.xml,2025-09-11 08:33:07,2025-09-11 08:33:07
192,270,NFE000000192,48726093714172909931327812604056775419953752,001,2021-08-29 21:26:08,authorized,51458.22,s3://lh-nautical-nfe/48726093714172909931327812604056775419953752.xml,2021-08-29 21:26:08,2021-08-29 21:26:08
193,272,NFE000000193,97763964567719087106663520276549341148320686,001,2021-12-12 04:11:06,authorized,16323.47,s3://lh-nautical-nfe/97763964567719087106663520276549341148320686.xml,2021-12-12 04:11:06,2021-12-12 04:11:06
194,276,NFE000000194,48867023068924669209237917661899795230335350,001,2023-12-20 22:34:06,authorized,10486.87,s3://lh-nautical-nfe/48867023068924669209237917661899795230335350.xml,2023-12-20 22:34:06,2023-12-20 22:34:06
195,278,NFE000000195,89394740463081769634361142337195948182384959,001,2026-03-20 14:54:19,authorized,9241.97,s3://lh-nautical-nfe/89394740463081769634361142337195948182384959.xml,2026-03-20 14:54:19,2026-03-20 14:54:19
196,279,NFE000000196,06641469541246657548617296103532419134732874,001,2024-04-11 05:32:18,authorized,3929.79,s3://lh-nautical-nfe/06641469541246657548617296103532419134732874.xml,2024-04-11 05:32:18,2024-04-11 05:32:18
197,281,NFE000000197,57830786007649491956792871797598585680153694,001,2022-04-03 20:34:57,authorized,6313.26,s3://lh-nautical-nfe/57830786007649491956792871797598585680153694.xml,2022-04-03 20:34:57,2022-04-03 20:34:57
198,285,NFE000000198,56768358698817102789881200485927182286158452,001,2026-12-03 22:38:04,authorized,26231.38,s3://lh-nautical-nfe/56768358698817102789881200485927182286158452.xml,2026-12-03 22:38:04,2026-12-03 22:38:04
199,286,NFE000000199,89670891241692781475589518248286672188385429,001,2026-12-23 01:17:42,authorized,14194.63,s3://lh-nautical-nfe/89670891241692781475589518248286672188385429.xml,2026-12-23 01:17:42,2026-12-23 01:17:42
200,287,NFE000000200,16134589496733418666040524552572560663954688,001,2020-01-18 00:44:00,authorized,11844.42,s3://lh-nautical-nfe/16134589496733418666040524552572560663954688.xml,2020-01-18 00:44:00,2020-01-18 00:44:00
201,289,NFE000000201,63613136779583925001120814615271727049859412,001,2025-09-24 02:36:20,authorized,27216.57,s3://lh-nautical-nfe/63613136779583925001120814615271727049859412.xml,2025-09-24 02:36:20,2025-09-24 02:36:20
202,290,NFE000000202,67304898871951519337695185056747215576129610,001,2020-10-12 19:15:49,cancelled,61279.80,s3://lh-nautical-nfe/67304898871951519337695185056747215576129610.xml,2020-10-12 19:15:49,2020-10-12 19:15:49
203,292,NFE000000203,87788566832874349987882343960410384346060492,001,2022-07-18 21:48:02,authorized,3289.63,s3://lh-nautical-nfe/87788566832874349987882343960410384346060492.xml,2022-07-18 21:48:02,2022-07-18 21:48:02
204,293,NFE000000204,28658442520442772422594065534395989201879403,001,2022-01-21 12:54:35,authorized,64662.81,s3://lh-nautical-nfe/28658442520442772422594065534395989201879403.xml,2022-01-21 12:54:35,2022-01-21 12:54:35
205,295,NFE000000205,18436724086614685598279112611201598393143237,001,2024-07-13 07:03:40,authorized,23980.05,s3://lh-nautical-nfe/18436724086614685598279112611201598393143237.xml,2024-07-13 07:03:40,2024-07-13 07:03:40
206,296,NFE000000206,11336203774075698821228280943218686291645863,001,2024-12-28 08:44:07,authorized,19961.60,s3://lh-nautical-nfe/11336203774075698821228280943218686291645863.xml,2024-12-28 08:44:07,2024-12-28 08:44:07
207,298,NFE000000207,73236087063881813901294148037206034149463450,001,2025-05-09 06:18:11,authorized,73669.16,s3://lh-nautical-nfe/73236087063881813901294148037206034149463450.xml,2025-05-09 06:18:11,2025-05-09 06:18:11
208,300,NFE000000208,16324665887771911643129452669064499152362547,001,2024-12-13 11:10:24,authorized,54298.90,s3://lh-nautical-nfe/16324665887771911643129452669064499152362547.xml,2024-12-13 11:10:24,2024-12-13 11:10:24
209,301,NFE000000209,47150742225801688687678860790345268051440847,001,2023-01-31 22:55:58,authorized,9899.88,s3://lh-nautical-nfe/47150742225801688687678860790345268051440847.xml,2023-01-31 22:55:58,2023-01-31 22:55:58
210,302,NFE000000210,13561747465492773607453149121049487641680628,001,2026-11-20 18:49:19,authorized,19245.38,s3://lh-nautical-nfe/13561747465492773607453149121049487641680628.xml,2026-11-20 18:49:19,2026-11-20 18:49:19
211,304,NFE000000211,66156166485676157825249919830983135977912740,001,2022-02-17 11:09:28,authorized,56153.76,s3://lh-nautical-nfe/66156166485676157825249919830983135977912740.xml,2022-02-17 11:09:28,2022-02-17 11:09:28
