id,order_id,product_variant_id,quantity,unit_price,icms_rate,ipi_rate,line_total
551,178,876,7,1041.97,18.00,10.00,7293.79
552,179,917,5,588.80,12.00,5.00,2944.00
553,179,616,7,1920.15,12.00,5.00,13441.05
554,179,823,1,2460.16,18.00,0.00,2460.16
555,179,981,6,277.89,12.00,0.00,1667.34
556,180,90,5,2102.11,18.00,0.00,10510.55
557,180,505,4,3796.83,18.00,10.00,15187.32
558,180,838,4,2379.75,18.00,10.00,9519.00
559,180,436,4,2668.95,18.00,10.00,10675.80
560,181,49,2,2845.64,17.00,5.00,5691.28
561,181,1,7,2452.69,18.00,5.00,17168.83
562,181,246,2,2844.98,17.00,0.00,5689.96
563,181,927,1,2506.19,18.00,0.00,2506.19
564,182,405,2,2954.61,17.00,5.00,5909.22
565,182,152,2,1625.27,17.00,0.00,3250.54
566,182,125,4,3665.32,17.00,5.00,14661.28
567,182,923,5,2495.19,18.00,0.00,12475.95
568,182,184,10,269.50,17.00,0.00,2695.00
569,183,772,6,2546.56,17.00,0.00,15279.36
570,184,293,3,2398.41,17.00,10.00,7195.23
571,184,9,3,3194.63,18.00,10.00,9583.89
572,184,565,5,3816.76,12.00,10.00,19083.80
573,185,619,9,988.70,12.00,10.00,8898.30
574,185,270,5,103.60,17.00,0.00,518.00
575,186,653,8,1821.20,18.00,5.00,14569.60
576,187,768,8,1759.02,17.00,10.00,14072.16
577,187,635,9,2637.92,17.00,10.00,23741.28
578,187,759,5,1563.67,17.00,10.00,7818.35
579,187,640,4,2003.96,18.00,10.00,8015.84
580,187,84,4,841.59,17.00,10.00,3366.36
581,188,976,1,503.30,12.00,0.00,503.30
582,188,281,5,1354.34,18.00,10.00,6771.70
583,188,478,10,2565.48,17.00,0.00,25654.80
584,189,865,9,1629.36,17.00,10.00,14664.24
585,189,929,8,145.81,12.00,0.00,1166.48
586,189,698,8,1208.32,12.00,5.00,9666.56
587,189,460,2,2023.30,17.00,5.00,4046.60
588,190,377,1,1749.78,12.00,5.00,1749.78
589,190,600,2,1056.69,12.00,10.00,2113.38
590,190,782,2,1205.82,17.00,0.00,2411.64
591,190,419,7,1191.17,17.00,5.00,8338.19
592,190,792,5,388.03,18.00,0.00,1940.15
593,191,362,6,1475.97,12.00,0.00,8855.82
594,191,228,8,1458.18,18.00,5.00,11665.44
595,191,250,5,347.44,17.00,0.00,1737.20
596,191,138,1,2710.10,18.00,10.00,2710.10
597,191,88,3,2590.58,18.00,0.00,7771.74
598,192,771,8,699.53,18.00,0.00,5596.24
599,192,3,6,36.65,17.00,5.00,219.90
600,192,931,2,2833.30,12.00,10.00,5666.60
601,193,289,10,3243.15,18.00,0.00,32431.50
602,193,576,2,2430.46,18.00,10.00,4860.92
603,193,4,3,2111.04,12.00,10.00,6333.12
604,193,68,6,381.63,18.00,10.00,2289.78
605,194,442,10,107.74,17.00,0.00,1077.40
606,194,737,2,2907.49,18.00,10.00,5814.98
607,194,977,7,2124.36,12.00,5.00,14870.52
608,195,753,9,3250.05,18.00,0.00,29250.45
609,195,878,3,2291.00,18.00,0.00,6873.00
610,196,574,4,2342.19,17.00,5.00,9368.76
611,196,23,1,1629.17,18.00,10.00,1629.17
612,196,138,3,2710.10,18.00,10.00,8130.30
613,196,28,9,1614.87,18.00,0.00,14533.83
614,196,381,4,2111.00,18.00,10.00,8444.00
615,197,327,9,2109.45,12.00,5.00,18985.05
616,197,634,7,2123.91,18.00,5.00,14867.37
617,197,196,8,1078.66,18.00,0.00,8629.28
618,197,246,5,2844.98,17.00,0.00,14224.90
619,197,191,4,518.09,12.00,10.00,2072.36
620,198,594,5,1601.47,17.00,0.00,8007.35
621,199,106,6,1185.50,18.00,10.00,7113.00
622,199,690,7,2340.26,17.00,10.00,16381.82
623,200,133,5,1475.54,18.00,5.00,7377.70
624,200,61,3,3122.72,18.00,5.00,9368.16
625,201,843,5,2953.89,18.00,10.00,14769.45
626,201,20,4,2315.50,12.00,0.00,9262.00
627,202,401,5,2763.78,18.00,5.00,13818.90
628,202,911,10,1711.49,18.00,0.00,17114.90
629,202,205,9,2217.71,17.00,0.00,19959.39
630,202,189,10,2344.97,17.00,0.00,23449.70
631,203,171,2,1866.08,17.00,0.00,3732.16
632,203,179,9,1325.84,18.00,10.00,11932.56
633,203,879,1,2619.07,18.00,5.00,2619.07
634,204,498,10,100.17,18.00,10.00,1001.70
635,204,516,3,410.74,17.00,10.00,1232.22
636,204,328,8,2492.10,18.00,10.00,19936.80
637,205,753,9,3250.05,18.00,0.00,29250.45
638,205,789,9,815.67,17.00,5.00,7341.03
639,205,401,8,2763.78,18.00,5.00,22110.24
640,205,579,6,1495.48,17.00,10.00,8972.88
641,206,460,8,2023.30,17.00,5.00,16186.40
642,206,610,3,1191.46,17.00,0.00,3574.38
643,207,195,3,2718.89,18.00,5.00,8156.67
644,207,409,3,869.52,17.00,0.00,2608.56
645,207,124,6,946.24,17.00,10.00,5677.44
646,207,297,4,635.92,18.00,5.00,2543.68
647,207,251,9,539.43,12.00,0.00,4854.87
648,208,511,6,1729.09,17.00,5.00,10374.54
649,208,828,9,3368.43,17.00,5.00,30315.87
650,208,256,6,1360.44,18.00,10.00,8162.64
651,208,154,4,2700.16,18.00,5.00,10800.64
652,208,857,1,2426.65,17.00,5.00,2426.65
653,209,457,9,1414.55,12.00,0.00,12730.95
654,209,666,5,1960.57,12.00,5.00,9802.85
655,210,719,7,590.95,17.00,10.00,4136.65
656,210,887,6,1982.59,17.00,5.00,11895.54
657,210,832,8,1858.79,17.00,0.00,14870.32
658,211,919,6,685.52,18.00,5.00,4113.12
659,212,10,10,1185.69,17.00,10.00,11856.90
660,212,405,6,2954.61,17.00,5.00,17727.66
661,213,833,6,54.33,17.00,10.00,325.98
662,213,716,7,715.35,18.00,5.00,5007.45
663,213,376,3,1276.82,17.00,5.00,3830.46
664,213,473,5,1364.36,17.00,10.00,6821.80
665,214,93,1,1972.36,12.00,5.00,1972.36
666,214,44,5,143.69,12.00,0.00,718.45
667,214,447,6,2117.41,18.00,10.00,12704.46
668,214,14,1,4208.40,18.00,5.00,4208.40
669,214,1002,1,2757.24,17.00,0.00,2757.24
670,215,875,7,951.05,17.00,5.00,6657.35
671,215,783,5,2301.52,12.00,10.00,11507.60
672,215,576,5,2430.46,18.00,10.00,12152.30
673,215,257,9,69.33,18.00,10.00,623.97
674,215,668,8,872.52,17.00,0.00,6980.16
675,216,888,8,539.47,12.00,5.00,4315.76
676,217,825,5,1742.58,12.00,5.00,8712.90
677,218,478,9,2565.48,17.00,0.00,23089.32
678,218,798,5,2161.76,12.00,10.00,10808.80
679,218,596,9,2495.20,18.00,10.00,22456.80
680,218,938,7,568.93,17.00,0.00,3982.51
681,218,320,4,2487.22,17.00,0.00,9948.88
682,219,309,6,2422.30,18.00,5.00,14533.80
683,220,751,1,1956.29,17.00,5.00,1956.29
684,220,206,8,253.79,17.00,5.00,2030.32
685,221,935,9,286.64,12.00,10.00,2579.76
686,221,364,10,1049.51,18.00,0.00,10495.10
687,221,523,8,2812.60,12.00,0.00,22500.80
688,221,372,1,2922.48,18.00,5.00,2922.48
689,221,757,7,894.72,17.00,10.00,6263.04
690,222,340,5,1119.77,12.00,10.00,5598.85
691,222,400,6,2611.58,17.00,5.00,15669.48
692,223,139,1,3391.47,17.00,5.00,3391.47
693,223,671,6,1603.95,12.00,10.00,9623.70
694,224,40,1,1813.06,12.00,5.00,1813.06
695,224,633,1,1598.51,17.00,10.00,1598.51
696,224,659,7,1282.94,17.00,5.00,8980.58
697,225,781,8,705.44,17.00,0.00,5643.52
698,225,595,3,1956.25,12.00,10.00,5868.75
699,225,527,8,1140.17,12.00,10.00,9121.36
700,226,815,1,2213.00,17.00,5.00,2213.00
701,226,646,2,3118.42,12.00,10.00,6236.84
702,226,229,6,3854.29,12.00,0.00,23125.74
703,226,628,5,2933.46,17.00,5.00,14667.30
704,227,669,1,2612.73,18.00,10.00,2612.73
705,227,770,9,36.99,18.00,0.00,332.91
706,227,232,10,2403.32,12.00,0.00,24033.20
707,227,977,6,2124.36,12.00,5.00,12746.16
708,227,380,7,1042.47,12.00,10.00,7297.29
709,228,362,5,1475.97,12.00,0.00,7379.85
710,228,920,10,1998.31,18.00,0.00,19983.10
711,228,164,9,1761.91,12.00,10.00,15857.19
712,228,427,1,3734.46,12.00,10.00,3734.46
713,228,50,1,547.88,12.00,0.00,547.88
714,229,988,7,130.89,12.00,10.00,916.23
715,229,32,4,939.09,18.00,5.00,3756.36
716,229,841,4,3516.69,18.00,10.00,14066.76
717,229,702,4,1993.48,18.00,5.00,7973.92
718,229,281,4,1354.34,18.00,10.00,5417.36
720,231,645,8,2300.24,12.00,5.00,18401.92
721,231,6,10,2505.20,17.00,10.00,25052.00
722,231,976,7,503.30,12.00,0.00,3523.10
723,232,902,3,2843.46,12.00,5.00,8530.38
724,232,559,3,893.57,12.00,0.00,2680.71
725,233,46,5,764.40,12.00,0.00,3822.00
726,233,630,3,2076.65,18.00,0.00,6229.95
727,233,10,10,1185.69,17.00,10.00,11856.90
728,234,874,4,3157.69,12.00,10.00,12630.76
729,234,224,1,3157.67,17.00,10.00,3157.67
730,234,227,4,3893.89,12.00,5.00,15575.56
731,234,41,2,2069.89,12.00,5.00,4139.78
732,234,215,5,1052.21,18.00,10.00,5261.05
733,235,793,7,1310.13,18.00,0.00,9170.91
734,236,86,1,3751.57,17.00,5.00,3751.57
735,236,649,8,3063.60,12.00,0.00,24508.80
736,236,191,2,518.09,12.00,10.00,1036.18
737,237,495,6,2993.52,17.00,10.00,17961.12
738,237,724,1,2622.09,18.00,5.00,2622.09
739,237,592,9,589.87,18.00,5.00,5308.83
740,238,767,2,736.94,12.00,5.00,1473.88
741,239,897,10,135.04,17.00,5.00,1350.40
742,239,119,9,1569.62,17.00,0.00,14126.58
743,239,12,5,817.89,12.00,0.00,4089.45
744,239,49,9,2845.64,17.00,5.00,25610.76
745,239,530,10,1359.18,18.00,5.00,13591.80
746,240,632,9,1472.59,18.00,5.00,13253.31
747,240,559,3,893.57,12.00,0.00,2680.71
748,241,392,7,1043.87,12.00,0.00,7307.09
749,241,168,7,1528.74,18.00,0.00,10701.18
750,241,232,6,2403.32,12.00,0.00,14419.92
751,241,47,3,3896.09,12.00,0.00,11688.27
752,241,910,3,3990.65,18.00,0.00,11971.95
753,242,790,3,3901.40,17.00,10.00,11704.20
754,242,532,10,232.09,12.00,5.00,2320.90
755,242,627,10,638.76,18.00,5.00,6387.60
756,242,735,4,617.90,17.00,5.00,2471.60
757,242,103,9,642.52,17.00,10.00,5782.68
758,243,258,8,2498.44,18.00,10.00,19987.52
759,243,115,2,2459.21,12.00,10.00,4918.42
760,243,285,9,380.09,12.00,5.00,3420.81
761,244,440,6,2540.37,17.00,10.00,15242.22
762,244,441,9,538.84,18.00,0.00,4849.56
763,244,199,7,1845.98,18.00,10.00,12921.86
764,244,322,8,3581.44,17.00,5.00,28651.52
765,244,654,9,689.26,12.00,0.00,6203.34
766,245,763,10,1730.64,12.00,10.00,17306.40
767,245,846,5,1326.12,12.00,0.00,6630.60
768,245,307,2,984.70,12.00,5.00,1969.40
769,245,482,4,1228.85,18.00,5.00,4915.40
770,246,868,4,246.02,17.00,10.00,984.08
771,246,685,3,616.77,12.00,10.00,1850.31
772,246,639,1,2542.44,12.00,10.00,2542.44
773,247,346,9,1779.66,12.00,5.00,16016.94
774,247,983,6,2908.41,17.00,5.00,17450.46
775,247,384,5,751.10,18.00,10.00,3755.50
776,248,562,1,2350.61,18.00,5.00,2350.61
777,248,541,4,335.92,18.00,5.00,1343.68
778,249,21,7,798.36,18.00,10.00,5588.52
779,249,461,3,1315.58,12.00,5.00,3946.74
780,249,972,4,828.52,18.00,10.00,3314.08
781,249,912,5,1038.60,12.00,10.00,5193.00
782,250,993,10,2476.49,12.00,0.00,24764.90
783,250,333,4,1071.58,18.00,0.00,4286.32
784,251,535,8,3650.91,18.00,10.00,29207.28
785,251,442,8,107.74,17.00,0.00,861.92
786,251,874,10,3157.69,12.00,10.00,31576.90
787,251,251,5,539.43,12.00,0.00,2697.15
788,252,853,5,258.05,18.00,10.00,1290.25
789,252,293,2,2398.41,17.00,10.00,4796.82
790,253,567,5,146.48,12.00,5.00,732.40
791,253,1005,5,1320.30,12.00,5.00,6601.50
792,253,405,8,2954.61,17.00,5.00,23636.88
793,253,712,1,1839.49,17.00,5.00,1839.49
794,253,61,9,3122.72,18.00,5.00,28104.48
795,254,133,3,1475.54,18.00,5.00,4426.62
796,254,476,2,2951.54,12.00,5.00,5903.08
797,255,144,2,3426.88,17.00,0.00,6853.76
798,255,154,2,2700.16,18.00,5.00,5400.32
799,256,698,10,1208.32,12.00,5.00,12083.20
800,256,285,3,380.09,12.00,5.00,1140.27
801,256,353,4,371.77,18.00,5.00,1487.08
802,256,406,2,4130.15,12.00,5.00,8260.30
803,256,971,9,1149.60,12.00,10.00,10346.40
804,257,941,8,1826.97,18.00,5.00,14615.76
805,257,359,10,2446.29,12.00,10.00,24462.90
806,257,543,3,1284.51,17.00,5.00,3853.53
807,257,962,1,2309.76,12.00,5.00,2309.76
808,258,237,7,3281.12,17.00,10.00,22967.84
809,258,822,3,257.87,17.00,5.00,773.61
810,258,661,4,2526.33,17.00,0.00,10105.32
811,259,929,10,145.81,12.00,0.00,1458.10
812,259,983,2,2908.41,17.00,5.00,5816.82
813,259,593,2,2583.58,17.00,0.00,5167.16
814,260,15,5,725.45,12.00,5.00,3627.25
815,261,503,6,2245.27,17.00,5.00,13471.62
816,261,633,5,1598.51,17.00,10.00,7992.55
817,261,266,8,3372.27,17.00,10.00,26978.16
818,261,743,3,2785.44,18.00,10.00,8356.32
819,261,292,9,2409.31,18.00,5.00,21683.79
820,262,147,5,3400.77,17.00,5.00,17003.85
821,262,669,10,2612.73,18.00,10.00,26127.30
822,262,780,7,190.17,12.00,5.00,1331.19
823,262,695,7,2518.29,18.00,10.00,17628.03
824,263,842,10,912.45,18.00,10.00,9124.50
825,263,757,7,894.72,17.00,10.00,6263.04
826,263,212,8,2138.38,18.00,10.00,17107.04
827,263,31,1,496.50,17.00,10.00,496.50
828,263,248,2,1429.60,18.00,10.00,2859.20
829,264,974,4,1737.68,12.00,10.00,6950.72
830,265,260,10,1489.60,17.00,10.00,14896.00
831,265,727,5,1343.06,12.00,10.00,6715.30
832,265,51,7,1113.93,17.00,5.00,7797.51
833,265,715,8,2036.26,12.00,5.00,16290.08
834,265,731,5,2414.72,12.00,0.00,12073.60
835,266,647,9,432.55,17.00,10.00,3892.95
836,266,334,3,1704.57,17.00,10.00,5113.71
837,266,628,4,2933.46,17.00,5.00,11733.84
838,267,119,7,1569.62,17.00,0.00,10987.34
839,267,916,10,1243.36,17.00,0.00,12433.60
840,267,448,3,2792.57,18.00,10.00,8377.71
841,267,661,7,2526.33,17.00,0.00,17684.31
842,267,634,6,2123.91,18.00,5.00,12743.46
843,268,648,6,2309.21,12.00,5.00,13855.26
844,268,83,5,3897.16,12.00,0.00,19485.80
845,268,361,3,1153.05,18.00,0.00,3459.15
846,269,40,6,1813.06,12.00,5.00,10878.36
847,269,826,1,1042.39,18.00,0.00,1042.39
848,269,141,10,2126.12,18.00,5.00,21261.20
849,270,783,7,2301.52,12.00,10.00,16110.64
850,270,140,7,658.74,17.00,5.00,4611.18
851,270,603,10,2282.68,17.00,5.00,22826.80
852,270,619,8,988.70,12.00,10.00,7909.60
853,271,300,10,764.21,12.00,0.00,7642.10
854,271,258,10,2498.44,18.00,10.00,24984.40
855,272,54,5,2767.51,17.00,5.00,13837.55
856,272,604,4,621.48,17.00,5.00,2485.92
857,273,918,4,1109.29,18.00,0.00,4437.16
858,273,155,8,52.57,17.00,0.00,420.56
859,273,768,9,1759.02,17.00,10.00,15831.18
860,274,168,8,1528.74,18.00,0.00,12229.92
861,275,816,10,3142.72,17.00,10.00,31427.20
862,276,866,7,738.01,12.00,0.00,5166.07
863,276,694,4,1330.20,18.00,0.00,5320.80
864,277,445,1,4125.08,12.00,5.00,4125.08
865,277,756,9,2189.05,18.00,10.00,19701.45
866,277,508,9,2240.19,17.00,10.00,20161.71
867,277,452,1,1251.11,17.00,5.00,1251.11
868,278,859,3,1826.88,12.00,10.00,5480.64
869,278,31,5,496.50,17.00,10.00,2482.50
870,278,254,1,1278.83,17.00,5.00,1278.83
871,279,371,3,1309.93,17.00,10.00,3929.79
872,280,869,1,3742.28,17.00,5.00,3742.28
873,280,409,8,869.52,17.00,0.00,6956.16
874,280,881,7,2109.81,12.00,10.00,14768.67
875,280,227,9,3893.89,12.00,5.00,35045.01
876,281,215,6,1052.21,18.00,10.00,6313.26
877,282,620,1,3138.93,18.00,10.00,3138.93
878,282,229,8,3854.29,12.00,0.00,30834.32
879,282,537,8,1824.14,18.00,0.00,14593.12
880,282,391,10,1362.27,17.00,5.00,13622.70
881,283,984,9,515.43,12.00,10.00,4638.87
882,283,628,8,2933.46,17.00,5.00,23467.68
883,284,853,10,258.05,18.00,10.00,2580.50
884,284,281,2,1354.34,18.00,10.00,2708.68
885,284,786,9,269.82,17.00,0.00,2428.38
886,284,406,10,4130.15,12.00,5.00,41301.50
887,284,476,7,2951.54,12.00,5.00,20660.78
888,285,219,6,2189.02,12.00,5.00,13134.12
889,285,587,2,2399.92,18.00,5.00,4799.84
890,285,20,1,2315.50,12.00,0.00,2315.50
891,285,579,4,1495.48,17.00,10.00,5981.92
892,286,725,8,1102.60,12.00,10.00,8820.80
893,286,294,2,3564.11,18.00,0.00,7128.22
894,287,479,10,691.74,17.00,10.00,6917.40
895,287,738,1,769.68,17.00,5.00,769.68
896,287,73,5,755.45,12.00,5.00,3777.25
897,287,285,1,380.09,12.00,5.00,380.09
898,288,648,1,2309.21,12.00,5.00,2309.21
899,288,307,8,984.70,12.00,5.00,7877.60
900,288,509,5,2858.04,18.00,10.00,14290.20
901,289,434,4,103.95,17.00,0.00,415.80
902,289,355,2,407.01,18.00,10.00,814.02
903,289,176,10,2084.13,12.00,5.00,20841.30
904,289,461,5,1315.58,12.00,5.00,6577.90
905,290,934,6,2495.73,18.00,10.00,14974.38
906,290,583,8,1532.52,17.00,5.00,12260.16
907,290,1009,6,2118.14,12.00,0.00,12708.84
908,290,848,9,1760.00,12.00,10.00,15840.00
909,290,331,3,1832.14,18.00,0.00,5496.42
910,291,943,3,1880.22,17.00,10.00,5640.66
911,291,842,4,912.45,18.00,10.00,3649.80
912,291,701,4,1036.97,12.00,0.00,4147.88
913,292,740,1,2350.30,18.00,5.00,2350.30
914,292,996,1,1225.38,12.00,5.00,1225.38
915,293,649,9,3063.60,12.00,0.00,27572.40
916,293,736,3,174.99,12.00,5.00,524.97
917,293,1002,7,2757.24,17.00,0.00,19300.68
918,293,179,3,1325.84,18.00,10.00,3977.52
919,293,921,4,3321.81,18.00,10.00,13287.24
920,294,236,4,465.47,17.00,0.00,1861.88
921,294,244,3,3983.40,17.00,5.00,11950.20
922,294,650,1,637.52,17.00,10.00,637.52
923,295,641,4,409.45,12.00,5.00,1637.80
924,295,793,9,1310.13,18.00,0.00,11791.17
925,295,978,4,2637.77,18.00,0.00,10551.08
926,296,596,8,2495.20,18.00,10.00,19961.60
927,297,672,10,172.41,12.00,5.00,1724.10
928,297,11,9,1838.76,12.00,10.00,16548.84
929,298,571,3,3536.51,17.00,0.00,10609.53
930,298,845,2,1753.95,12.00,5.00,3507.90
931,298,62,5,2219.20,17.00,0.00,11096.00
932,298,14,10,4208.40,18.00,5.00,42084.00
933,298,634,3,2123.91,18.00,5.00,6371.73
934,299,402,6,1676.19,17.00,0.00,10057.14
935,300,6,1,2505.20,17.00,10.00,2505.20
936,300,811,8,2527.10,12.00,5.00,20216.80
937,300,874,10,3157.69,12.00,10.00,31576.90
938,301,345,3,2661.46,17.00,0.00,7984.38
939,301,507,10,191.55,18.00,5.00,1915.50
940,302,456,2,1303.68,18.00,0.00,2607.36
941,302,939,6,1430.53,17.00,0.00,8583.18
942,302,585,4,2013.71,17.00,5.00,8054.84
943,303,106,7,1185.50,18.00,10.00,8298.50
944,303,6,3,2505.20,17.00,10.00,7515.60
945,304,895,4,2440.23,17.00,10.00,9760.92
946,304,406,7,4130.15,12.00,5.00,28911.05
947,304,1000,7,2822.45,18.00,5.00,19757.15
948,304,7,5,136.02,18.00,10.00,680.10
949,305,859,8,1826.88,12.00,10.00,14615.04
950,305,555,10,172.82,18.00,0.00,1728.20
951,305,168,2,1528.74,18.00,0.00,3057.48
952,305,967,1,1151.37,12.00,5.00,1151.37
953,306,985,4,3175.88,12.00,10.00,12703.52
954,306,471,9,2897.06,17.00,10.00,26073.54
955,306,302,2,2557.48,17.00,10.00,5114.96
956,306,905,10,1120.66,18.00,0.00,11206.60
957,307,875,9,951.05,17.00,5.00,8559.45
958,308,574,10,2342.19,17.00,5.00,23421.90
959,308,508,5,2240.19,17.00,10.00,11200.95
960,308,669,8,2612.73,18.00,10.00,20901.84
961,309,942,1,2326.21,17.00,10.00,2326.21
962,309,686,10,2970.94,12.00,5.00,29709.40
963,310,276,9,1828.85,18.00,5.00,16459.65
964,310,910,8,3990.65,18.00,0.00,31925.20
965,311,99,3,1078.27,18.00,5.00,3234.81
966,311,619,1,988.70,12.00,10.00,988.70
967,311,12,8,817.89,12.00,0.00,6543.12
968,311,883,4,401.36,18.00,10.00,1605.44
969,311,394,5,2510.54,12.00,5.00,12552.70
970,312,454,5,2770.40,12.00,5.00,13852.00
971,312,353,3,371.77,18.00,5.00,1115.31
972,312,331,6,1832.14,18.00,0.00,10992.84
973,312,412,1,1770.44,12.00,0.00,1770.44
974,312,98,8,2546.18,17.00,10.00,20369.44
975,313,477,9,3785.94,12.00,0.00,34073.46
976,313,685,4,616.77,12.00,10.00,2467.08
977,314,231,9,2803.89,17.00,0.00,25235.01
978,314,677,9,586.74,12.00,0.00,5280.66
979,314,194,1,3073.64,17.00,0.00,3073.64
980,314,640,9,2003.96,18.00,10.00,18035.64
981,315,144,6,3426.88,17.00,0.00,20561.28
982,315,688,6,3648.57,17.00,10.00,21891.42
983,315,571,1,3536.51,17.00,0.00,3536.51
984,315,594,8,1601.47,17.00,0.00,12811.76
985,315,243,2,400.85,18.00,10.00,801.70
986,316,307,4,984.70,12.00,5.00,3938.80
987,316,496,4,1380.39,12.00,10.00,5521.56
988,316,458,5,495.33,12.00,10.00,2476.65
989,317,385,1,849.69,18.00,10.00,849.69
990,317,755,9,2481.91,12.00,10.00,22337.19
991,318,121,5,2225.11,12.00,10.00,11125.55
992,318,241,9,1048.92,17.00,5.00,9440.28
993,318,187,6,3257.01,17.00,10.00,19542.06
994,318,966,10,1491.70,18.00,10.00,14917.00
995,319,345,3,2661.46,17.00,0.00,7984.38
996,319,679,2,2249.45,18.00,10.00,4498.90
997,320,297,1,635.92,18.00,5.00,635.92
998,320,155,10,52.57,17.00,0.00,525.70
999,320,137,6,1038.34,18.00,0.00,6230.04
1000,321,33,4,537.27,17.00,10.00,2149.08
1001,322,320,6,2487.22,17.00,0.00,14923.32
1002,322,591,6,2199.16,12.00,0.00,13194.96
1003,323,253,4,3083.67,12.00,10.00,12334.68
1004,323,16,9,1705.81,18.00,10.00,15352.29
1005,323,525,2,4353.53,12.00,5.00,8707.06
1006,323,778,6,222.88,12.00,5.00,1337.28
1007,324,960,3,3547.99,17.00,10.00,10643.97
1008,324,688,7,3648.57,17.00,10.00,25539.99
1009,324,676,3,2979.20,18.00,5.00,8937.60
1010,325,265,5,2832.12,17.00,0.00,14160.60
1011,325,793,4,1310.13,18.00,0.00,5240.52
1012,325,801,10,1075.09,18.00,5.00,10750.90
1013,325,911,6,1711.49,18.00,0.00,10268.94
1014,326,182,1,1586.92,17.00,10.00,1586.92
1015,327,731,6,2414.72,12.00,0.00,14488.32
1016,327,307,2,984.70,12.00,5.00,1969.40
1017,328,917,1,588.80,12.00,5.00,588.80
1018,328,48,3,1605.18,12.00,10.00,4815.54
1019,328,324,9,550.01,17.00,10.00,4950.09
1020,328,147,1,3400.77,17.00,5.00,3400.77
1021,329,533,5,1796.67,18.00,10.00,8983.35
1022,329,499,4,1958.94,17.00,10.00,7835.76
1023,329,580,10,1589.69,18.00,10.00,15896.90
1024,329,826,3,1042.39,18.00,0.00,3127.17
1025,329,513,5,2632.87,12.00,0.00,13164.35
1026,330,379,6,3730.87,17.00,5.00,22385.22
1027,330,15,6,725.45,12.00,5.00,4352.70
1028,330,284,10,2079.95,18.00,10.00,20799.50
1033,332,725,4,1102.60,12.00,10.00,4410.40
1034,332,410,9,368.49,17.00,0.00,3316.41
1035,332,413,2,2164.79,12.00,10.00,4329.58
1036,333,681,10,1066.34,12.00,0.00,10663.40
1037,333,625,4,1556.72,18.00,10.00,6226.88
1038,333,993,2,2476.49,12.00,0.00,4952.98
1039,334,642,10,2706.27,18.00,0.00,27062.70
1040,334,582,9,2156.00,17.00,5.00,19404.00
1041,334,490,4,2428.81,12.00,0.00,9715.24
1042,334,287,10,996.89,17.00,0.00,9968.90
1043,334,398,3,960.29,12.00,10.00,2880.87
1044,335,739,2,1621.91,17.00,10.00,3243.82
1045,335,614,7,2116.68,18.00,5.00,14816.76
1046,335,619,7,988.70,12.00,10.00,6920.90
1047,336,1002,9,2757.24,17.00,0.00,24815.16
1048,336,720,3,3314.63,18.00,10.00,9943.89
1049,336,568,7,731.85,12.00,5.00,5122.95
1050,337,44,2,143.69,12.00,0.00,287.38
1051,338,48,6,1605.18,12.00,10.00,9631.08
1052,338,555,2,172.82,18.00,0.00,345.64
1053,339,314,2,2967.96,17.00,0.00,5935.92
1054,339,647,2,432.55,17.00,10.00,865.10
1055,339,87,8,3471.18,18.00,0.00,27769.44
1056,339,392,9,1043.87,12.00,0.00,9394.83
1057,339,999,8,3280.48,17.00,5.00,26243.84
1058,340,85,3,2235.99,18.00,0.00,6707.97
1059,341,156,10,3004.20,18.00,0.00,30042.00
1060,342,819,5,2643.99,12.00,5.00,13219.95
1061,342,601,8,2631.86,12.00,5.00,21054.88
1062,342,296,5,811.16,17.00,5.00,4055.80
1063,342,150,10,2606.32,18.00,10.00,26063.20
1064,343,110,4,2749.57,12.00,10.00,10998.28
1065,343,773,6,1486.53,18.00,0.00,8919.18
1066,343,244,5,3983.40,17.00,5.00,19917.00
1067,344,851,6,2392.16,18.00,5.00,14352.96
1068,344,868,4,246.02,17.00,10.00,984.08
1069,344,464,9,167.80,18.00,0.00,1510.20
1070,344,914,1,2393.05,12.00,5.00,2393.05
1071,345,268,7,2402.23,12.00,10.00,16815.61
1072,345,991,1,3266.89,18.00,0.00,3266.89
1073,345,333,5,1071.58,18.00,0.00,5357.90
1074,346,1008,1,3252.70,17.00,5.00,3252.70
1075,346,219,9,2189.02,12.00,5.00,19701.18
1076,346,338,9,311.37,17.00,10.00,2802.33
1077,347,716,5,715.35,18.00,5.00,3576.75
1078,347,324,8,550.01,17.00,10.00,4400.08
1079,347,505,7,3796.83,18.00,10.00,26577.81
1080,347,173,2,1352.38,12.00,5.00,2704.76
1081,348,765,1,3936.09,17.00,5.00,3936.09
1082,348,437,3,860.44,12.00,10.00,2581.32
1083,348,75,5,212.31,18.00,10.00,1061.55
1084,348,922,2,2839.11,12.00,5.00,5678.22
1085,348,913,7,391.96,18.00,5.00,2743.72
1086,349,827,5,3554.57,18.00,0.00,17772.85
1087,349,161,5,594.44,17.00,0.00,2972.20
1088,349,947,8,1463.75,17.00,0.00,11710.00
1089,349,280,6,2408.98,12.00,10.00,14453.88
1090,350,142,9,2993.23,17.00,5.00,26939.07
1091,351,853,6,258.05,18.00,10.00,1548.30
1092,351,734,6,3479.81,12.00,5.00,20878.86
1093,351,792,10,388.03,18.00,0.00,3880.30
1094,351,472,4,2364.36,17.00,10.00,9457.44
